FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
160903	7		PE-A	CD24	CD24
160904	14		Pacific Blue-A	HLA-DRA	HLA-DR
160904	6		PerCP-Cy5-5-A		-
160904	11		APC-A	SDC1	CD138
160907	19		Qdot 705-A		Qdot 705-A
160907	5		FITC-A		LIN-1
160907	18		Qdot 655-A		Qdot 655-A
160907	20		Qdot 585-A		Qdot 585-A
160907	15		Pacific Orange-A		CD45
160907	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
160908	17		AmCyan-A		AmCyan-A
160908	10		PE-Cy7-A	ITGAM	CD11b
160909	9		PE-Cy5-A	CXCR3	CXCR3
160909	1		FSC-A		FSC-A
160910	13		APC-H7-A	CD27	CD27
160910	20		Qdot 585-A		Qdot 585-A
160910	1		FSC-A		FSC-A
160910	21		Qdot 800-A		Qdot 800-A
160910	4		SSC-H		SSC-H
160910	9		PE-Cy5-A	CD20	CD20
160910	7		PE-A	CD24	CD24
160911	14		Pacific Blue-A	HLA-DRA	HLA-DR
160911	7		PE-A	CD24	CD24
160912	13		APC-H7-A	ITAX	CD11c
160912	17		AmCyan-A		AmCyan-A
160912	20		Qdot 585-A		Qdot 585-A
160912	1		FSC-A		FSC-A
160912	21		Qdot 800-A		Qdot 800-A
160913	16		Qdot 605-A		Qdot 605-A
160913	14		Pacific Blue-A	CD86	CD86
160913	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
160913	10		PE-Cy7-A	ITGAM	CD11b
160913	19		Qdot 705-A		Qdot 705-A
160914	21		Qdot 800-A		Qdot 800-A
160914	9		PE-Cy5-A	CXCR3	CXCR3
160914	19		Qdot 705-A		Qdot 705-A
160914	8		ECD-A	PTPRC	CD45RA
160914	22		PE-Cy5-5-A		PE-Cy5-5-A
160915	13		APC-H7-A	CD27	CD27
160915	6		PerCP-Cy5-5-A		-
160915	10		PE-Cy7-A	CD38	CD38
160915	19		Qdot 705-A		Qdot 705-A
160917	21		Qdot 800-A		Qdot 800-A
160917	5		FITC-A		LIN-1
160917	16		Qdot 605-A		Qdot 605-A
160917	22		PE-Cy5-5-A		PE-Cy5-5-A
160917	1		FSC-A		FSC-A
160918	10		PE-Cy7-A	ITGAM	CD11b
160918	8		ECD-A	SELE	CD62L
160918	23		Time		Time
160918	16		Qdot 605-A		Qdot 605-A
160919	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
160919	11		APC-A	CD8A	CD8
160919	10		PE-Cy7-A	ICOS	ICOS
160920	7		PE-A	CD24	CD24
160920	20		Qdot 585-A		Qdot 585-A
160920	15		Pacific Orange-A		CD45
160921	16		Qdot 605-A		Qdot 605-A
160921	2		FSC-H		FSC-H
160921	23		Time		Time
160922	23		Time		Time
160922	12		Alexa Fluor 700-A	HLA-DRA	HLA-DR
160922	2		FSC-H		FSC-H
160922	1		FSC-A		FSC-A
160922	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
160923	16		Qdot 605-A		Qdot 605-A
160923	12		Alexa Fluor 700-A	HLA-DRA	HLA-DR
160923	22		PE-Cy5-5-A		PE-Cy5-5-A
160923	2		FSC-H		FSC-H
160924	3		SSC-A		SSC-A
160926	7		PE-A	CD24	CD24
160926	2		FSC-H		FSC-H
160926	11		APC-A	SDC1	CD138
160926	10		PE-Cy7-A	CD38	CD38
160927	1		FSC-A		FSC-A
160927	14		Pacific Blue-A	CD86	CD86
160927	9		PE-Cy5-A	CD40	CD40
160927	8		ECD-A	CD2	CD2
160927	5		FITC-A		LIN-1
160929	17		AmCyan-A		AmCyan-A
160929	22		PE-Cy5-5-A		PE-Cy5-5-A
160929	21		Qdot 800-A		Qdot 800-A
160930	2		FSC-H		FSC-H
160930	14		Pacific Blue-A	HLA-DRA	HLA-DR
160930	4		SSC-H		SSC-H
160930	8		ECD-A	CD19	CD19
160930	23		Time		Time
160930	13		APC-H7-A	CD27	CD27
160931	21		Qdot 800-A		Qdot 800-A
160931	22		PE-Cy5-5-A		PE-Cy5-5-A
160931	2		FSC-H		FSC-H
160931	18		Qdot 655-A		Qdot 655-A
160932	1		FSC-A		FSC-A
160933	4		SSC-H		SSC-H
160933	20		Qdot 585-A		Qdot 585-A
160934	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
160934	19		Qdot 705-A		Qdot 705-A
160934	22		PE-Cy5-5-A		PE-Cy5-5-A
160934	15		Pacific Orange-A		CD45
160935	9		PE-Cy5-A	CD20	CD20
160935	19		Qdot 705-A		Qdot 705-A
160935	23		Time		Time
160935	21		Qdot 800-A		Qdot 800-A
160948	23		Time		Time
160949	20		Qdot 585-A		Qdot 585-A
160950	15		Pacific Orange-A		CD45
160950	19		Qdot 705-A		Qdot 705-A
160950	18		Qdot 655-A		Qdot 655-A
160950	20		Qdot 585-A		Qdot 585-A
160951	7		PE-A	CLEC4C	BDCA-2
160951	3		SSC-A		SSC-A
160951	12		Alexa Fluor 700-A	HLA-DRA	HLA-DR
160951	14		Pacific Blue-A	CD86	CD86
160952	7		PE-A	CCR6	CCR6
160952	17		AmCyan-A		AmCyan-A
160952	21		Qdot 800-A		Qdot 800-A
160953	3		SSC-A		SSC-A
160953	12		Alexa Fluor 700-A	CD3E	CD3
160953	17		AmCyan-A		AmCyan-A
160953	22		PE-Cy5-5-A		PE-Cy5-5-A
160953	18		Qdot 655-A		Qdot 655-A
160953	1		FSC-A		FSC-A
160954	8		ECD-A	CD19	CD19
160954	22		PE-Cy5-5-A		PE-Cy5-5-A
160954	1		FSC-A		FSC-A
160955	8		ECD-A	CD19	CD19
160955	23		Time		Time
160955	10		PE-Cy7-A	CD38	CD38
160957	2		FSC-H		FSC-H
160957	18		Qdot 655-A		Qdot 655-A
160957	1		FSC-A		FSC-A
160957	19		Qdot 705-A		Qdot 705-A
160958	7		PE-A	CD14	CD14
160958	12		Alexa Fluor 700-A	HLA-DRA	HLA-DR
160958	1		FSC-A		FSC-A
160958	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
160959	8		ECD-A	CD2	CD2
160959	12		Alexa Fluor 700-A	HLA-DRA	HLA-DR
160959	22		PE-Cy5-5-A		PE-Cy5-5-A
160960	16		Qdot 605-A		Qdot 605-A
160961	12		Alexa Fluor 700-A	HLA-DRA	HLA-DR
160961	17		AmCyan-A		AmCyan-A
160961	20		Qdot 585-A		Qdot 585-A
160961	1		FSC-A		FSC-A
160961	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
160962	12		Alexa Fluor 700-A	CD3E	CD3
160962	1		FSC-A		FSC-A
160962	15		Pacific Orange-A		CD45
160962	19		Qdot 705-A		Qdot 705-A
160963	13		APC-H7-A	CD4	CD4
160964	5		FITC-A	CXCR5	CXCR5
160964	17		AmCyan-A		AmCyan-A
160965	4		SSC-H		SSC-H
160965	3		SSC-A		SSC-A
160965	16		Qdot 605-A		Qdot 605-A
160966	13		APC-H7-A	CD27	CD27
160966	12		Alexa Fluor 700-A		CD3/14
160966	17		AmCyan-A		AmCyan-A
160966	18		Qdot 655-A		Qdot 655-A
160967	6		PerCP-Cy5-5-A		-
160967	9		PE-Cy5-A	CD20	CD20
160967	19		Qdot 705-A		Qdot 705-A
160967	5		FITC-A	IGHD	IgD
160968	20		Qdot 585-A		Qdot 585-A
160968	10		PE-Cy7-A	ITGAM	CD11b
160968	9		PE-Cy5-A	CD40	CD40
160968	7		PE-A	CD14	CD14
160969	5		FITC-A		LIN-1
160969	12		Alexa Fluor 700-A	HLA-DRA	HLA-DR
160969	23		Time		Time
160969	7		PE-A	CLEC4C	BDCA-2
160970	19		Qdot 705-A		Qdot 705-A
160971	2		FSC-H		FSC-H
160985	3		SSC-A		SSC-A
160985	13		APC-H7-A	FCG3A	CD16
160985	20		Qdot 585-A		Qdot 585-A
160985	14		Pacific Blue-A	CD86	CD86
160985	23		Time		Time
160986	3		SSC-A		SSC-A
160986	12		Alexa Fluor 700-A	HLA-DRA	HLA-DR
160986	14		Pacific Blue-A	CD86	CD86
160986	11		APC-A		SLAN
160988	12		Alexa Fluor 700-A	HLA-DRA	HLA-DR
160988	21		Qdot 800-A		Qdot 800-A
160989	16		Qdot 605-A		Qdot 605-A
160989	17		AmCyan-A		AmCyan-A
160989	11		APC-A	THBD	BDCA-3
160989	5		FITC-A		LIN-1
160991	17		AmCyan-A		AmCyan-A
160991	15		Pacific Orange-A		CD45
160992	18		Qdot 655-A		Qdot 655-A
160992	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
160992	10		PE-Cy7-A	ICOS	ICOS
160994	16		Qdot 605-A		Qdot 605-A
160994	12		Alexa Fluor 700-A		CD3/14
160994	18		Qdot 655-A		Qdot 655-A
160994	20		Qdot 585-A		Qdot 585-A
160995	15		Pacific Orange-A		CD45
160996	5		FITC-A	CX3CR1	CX3CR1
160996	17		AmCyan-A		AmCyan-A
160996	11		APC-A		SLAN
160996	21		Qdot 800-A		Qdot 800-A
160997	17		AmCyan-A		AmCyan-A
160998	16		Qdot 605-A		Qdot 605-A
160998	18		Qdot 655-A		Qdot 655-A
160998	10		PE-Cy7-A	CD1C	CD1c
160998	23		Time		Time
161000	2		FSC-H		FSC-H
161000	18		Qdot 655-A		Qdot 655-A
161000	21		Qdot 800-A		Qdot 800-A
161001	8		ECD-A	PTPRC	CD45RA
161001	14		Pacific Blue-A	HLA-DRA	HLA-DR
161002	3		SSC-A		SSC-A
161002	14		Pacific Blue-A	HLA-DRA	HLA-DR
161002	15		Pacific Orange-A		CD45
161002	6		PerCP-Cy5-5-A		-
161003	3		SSC-A		SSC-A
161003	22		PE-Cy5-5-A		PE-Cy5-5-A
161003	6		PerCP-Cy5-5-A		-
161003	9		PE-Cy5-A	CD20	CD20
161003	23		Time		Time
161008	8		ECD-A	SELE	CD62L
161008	7		PE-A	CD14	CD14
161008	13		APC-H7-A	FCG3A	CD16
161008	11		APC-A		SLAN
161009	19		Qdot 705-A		Qdot 705-A
161009	18		Qdot 655-A		Qdot 655-A
161009	1		FSC-A		FSC-A
161009	21		Qdot 800-A		Qdot 800-A
161010	16		Qdot 605-A		Qdot 605-A
161010	12		Alexa Fluor 700-A	CD3E	CD3
161010	22		PE-Cy5-5-A		PE-Cy5-5-A
161010	15		Pacific Orange-A		CD45
161011	9		PE-Cy5-A	CD20	CD20
161011	14		Pacific Blue-A	HLA-DRA	HLA-DR
161011	15		Pacific Orange-A		CD45
161011	21		Qdot 800-A		Qdot 800-A
161028	17		AmCyan-A		AmCyan-A
161028	14		Pacific Blue-A	CD86	CD86
161029	22		PE-Cy5-5-A		PE-Cy5-5-A
161029	15		Pacific Orange-A		CD45
161029	10		PE-Cy7-A	CD1C	CD1c
161030	23		Time		Time
161031	2		FSC-H		FSC-H
161031	14		Pacific Blue-A	HLA-DRA	HLA-DR
161031	21		Qdot 800-A		Qdot 800-A
161031	4		SSC-H		SSC-H
161031	9		PE-Cy5-A	CD20	CD20
161031	5		FITC-A	IGHD	IgD
161033	11		APC-A		SLAN
161033	21		Qdot 800-A		Qdot 800-A
161033	7		PE-A	CD14	CD14
161033	16		Qdot 605-A		Qdot 605-A
161033	22		PE-Cy5-5-A		PE-Cy5-5-A
161037	10		PE-Cy7-A	ICOS	ICOS
161037	21		Qdot 800-A		Qdot 800-A
161037	9		PE-Cy5-A	CXCR3	CXCR3
161037	5		FITC-A	CXCR5	CXCR5
161037	17		AmCyan-A		AmCyan-A
161037	22		PE-Cy5-5-A		PE-Cy5-5-A
161037	14		Pacific Blue-A	HLA-DRA	HLA-DR
161039	3		SSC-A		SSC-A
161039	20		Qdot 585-A		Qdot 585-A
161040	20		Qdot 585-A		Qdot 585-A
161040	14		Pacific Blue-A	CD86	CD86
161040	3		SSC-A		SSC-A
161041	9		PE-Cy5-A	CD40	CD40
161041	8		ECD-A	CD2	CD2
161041	23		Time		Time
161041	7		PE-A	CLEC4C	BDCA-2
161041	22		PE-Cy5-5-A		PE-Cy5-5-A
161041	20		Qdot 585-A		Qdot 585-A
161041	15		Pacific Orange-A		CD45
161042	4		SSC-H		SSC-H
161042	9		PE-Cy5-A	CXCR3	CXCR3
161042	8		ECD-A	PTPRC	CD45RA
161042	16		Qdot 605-A		Qdot 605-A
161042	17		AmCyan-A		AmCyan-A
161042	18		Qdot 655-A		Qdot 655-A
161043	8		ECD-A	CD19	CD19
161043	7		PE-A	CD24	CD24
161043	2		FSC-H		FSC-H
161043	11		APC-A	SDC1	CD138
161043	10		PE-Cy7-A	CD38	CD38
161044	8		ECD-A	SELE	CD62L
161044	22		PE-Cy5-5-A		PE-Cy5-5-A
161044	2		FSC-H		FSC-H
161045	13		APC-H7-A	ITAX	CD11c
161045	2		FSC-H		FSC-H
161045	15		Pacific Orange-A		CD45
161046	22		PE-Cy5-5-A		PE-Cy5-5-A
161046	20		Qdot 585-A		Qdot 585-A
161046	1		FSC-A		FSC-A
161046	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
161046	16		Qdot 605-A		Qdot 605-A
161047	18		Qdot 655-A		Qdot 655-A
161047	15		Pacific Orange-A		CD45
161047	11		APC-A	SDC1	CD138
161056	21		Qdot 800-A		Qdot 800-A
161056	4		SSC-H		SSC-H
161057	23		Time		Time
161057	14		Pacific Blue-A	CD86	CD86
161057	21		Qdot 800-A		Qdot 800-A
161058	3		SSC-A		SSC-A
161058	16		Qdot 605-A		Qdot 605-A
161058	22		PE-Cy5-5-A		PE-Cy5-5-A
161059	10		PE-Cy7-A	CD1C	CD1c
161059	4		SSC-H		SSC-H
161059	7		PE-A	CLEC4C	BDCA-2
161060	2		FSC-H		FSC-H
161060	11		APC-A	CD8A	CD8
161060	8		ECD-A	PTPRC	CD45RA
161061	23		Time		Time
161061	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
161062	1		FSC-A		FSC-A
161063	16		Qdot 605-A		Qdot 605-A
161063	17		AmCyan-A		AmCyan-A
161063	22		PE-Cy5-5-A		PE-Cy5-5-A
161063	18		Qdot 655-A		Qdot 655-A
161063	15		Pacific Orange-A		CD45
161065	13		APC-H7-A	ITAX	CD11c
161065	22		PE-Cy5-5-A		PE-Cy5-5-A
161065	11		APC-A	THBD	BDCA-3
161066	5		FITC-A	CXCR5	CXCR5
161066	22		PE-Cy5-5-A		PE-Cy5-5-A
161067	16		Qdot 605-A		Qdot 605-A
161067	22		PE-Cy5-5-A		PE-Cy5-5-A
161068	13		APC-H7-A	FCG3A	CD16
161068	12		Alexa Fluor 700-A	HLA-DRA	HLA-DR
161068	22		PE-Cy5-5-A		PE-Cy5-5-A
161068	20		Qdot 585-A		Qdot 585-A
161068	14		Pacific Blue-A	CD86	CD86
161068	10		PE-Cy7-A	ITGAM	CD11b
161068	21		Qdot 800-A		Qdot 800-A
161070	4		SSC-H		SSC-H
161070	23		Time		Time
161072	5		FITC-A	CXCR5	CXCR5
161072	12		Alexa Fluor 700-A	CD3E	CD3
161072	18		Qdot 655-A		Qdot 655-A
161074	2		FSC-H		FSC-H
161074	15		Pacific Orange-A		CD45
161076	22		PE-Cy5-5-A		PE-Cy5-5-A
161076	8		ECD-A	SELE	CD62L
161077	13		APC-H7-A	ITAX	CD11c
161077	2		FSC-H		FSC-H
161077	8		ECD-A	CD2	CD2
161078	2		FSC-H		FSC-H
161078	20		Qdot 585-A		Qdot 585-A
161078	1		FSC-A		FSC-A
161078	15		Pacific Orange-A		CD45
161078	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
161078	10		PE-Cy7-A	ICOS	ICOS
161078	21		Qdot 800-A		Qdot 800-A
161080	9		PE-Cy5-A	CD40	CD40
161080	23		Time		Time
161080	13		APC-H7-A	FCG3A	CD16
161080	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
161082	13		APC-H7-A	ITAX	CD11c
161082	22		PE-Cy5-5-A		PE-Cy5-5-A
161082	2		FSC-H		FSC-H
161082	10		PE-Cy7-A	CD1C	CD1c
161084	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
161086	18		Qdot 655-A		Qdot 655-A
161088	22		PE-Cy5-5-A		PE-Cy5-5-A
161088	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
161088	16		Qdot 605-A		Qdot 605-A
161089	16		Qdot 605-A		Qdot 605-A
161090	13		APC-H7-A	CD4	CD4
161090	17		AmCyan-A		AmCyan-A
161090	18		Qdot 655-A		Qdot 655-A
161090	15		Pacific Orange-A		CD45
161090	19		Qdot 705-A		Qdot 705-A
161090	5		FITC-A	CXCR5	CXCR5
161091	22		PE-Cy5-5-A		PE-Cy5-5-A
161091	1		FSC-A		FSC-A
161091	14		Pacific Blue-A	HLA-DRA	HLA-DR
161092	13		APC-H7-A	FCG3A	CD16
161093	19		Qdot 705-A		Qdot 705-A
161093	5		FITC-A		LIN-1
161093	16		Qdot 605-A		Qdot 605-A
161093	13		APC-H7-A	ITAX	CD11c
161093	15		Pacific Orange-A		CD45
161093	21		Qdot 800-A		Qdot 800-A
161094	4		SSC-H		SSC-H
161094	8		ECD-A	PTPRC	CD45RA
161095	12		Alexa Fluor 700-A		CD3/14
161095	15		Pacific Orange-A		CD45
161095	4		SSC-H		SSC-H
161096	19		Qdot 705-A		Qdot 705-A
161096	8		ECD-A	SELE	CD62L
161096	5		FITC-A	CX3CR1	CX3CR1
161096	16		Qdot 605-A		Qdot 605-A
161096	18		Qdot 655-A		Qdot 655-A
161097	19		Qdot 705-A		Qdot 705-A
161097	3		SSC-A		SSC-A
161097	16		Qdot 605-A		Qdot 605-A
161098	22		PE-Cy5-5-A		PE-Cy5-5-A
161099	5		FITC-A	IGHD	IgD
161099	17		AmCyan-A		AmCyan-A
161099	11		APC-A	SDC1	CD138
161100	17		AmCyan-A		AmCyan-A
161101	18		Qdot 655-A		Qdot 655-A
161101	20		Qdot 585-A		Qdot 585-A
161101	15		Pacific Orange-A		CD45
161101	8		ECD-A	SELE	CD62L
161101	17		AmCyan-A		AmCyan-A
161102	8		ECD-A	SELE	CD62L
161102	7		PE-A	CD14	CD14
161102	13		APC-H7-A	FCG3A	CD16
161102	14		Pacific Blue-A	CD86	CD86
161103	9		PE-Cy5-A	CD40	CD40
161104	19		Qdot 705-A		Qdot 705-A
161104	22		PE-Cy5-5-A		PE-Cy5-5-A
161105	17		AmCyan-A		AmCyan-A
161105	2		FSC-H		FSC-H
161105	20		Qdot 585-A		Qdot 585-A
161105	14		Pacific Blue-A	CD86	CD86
161105	21		Qdot 800-A		Qdot 800-A
161106	23		Time		Time
161106	14		Pacific Blue-A	HLA-DRA	HLA-DR
161107	9		PE-Cy5-A	CXCR3	CXCR3
161107	12		Alexa Fluor 700-A	CD3E	CD3
161107	10		PE-Cy7-A	ICOS	ICOS
161108	11		APC-A	CD8A	CD8
161108	10		PE-Cy7-A	ICOS	ICOS
161108	17		AmCyan-A		AmCyan-A
161108	2		FSC-H		FSC-H
161109	5		FITC-A	IGHD	IgD
161109	16		Qdot 605-A		Qdot 605-A
161109	22		PE-Cy5-5-A		PE-Cy5-5-A
161109	18		Qdot 655-A		Qdot 655-A
161109	1		FSC-A		FSC-A
161109	15		Pacific Orange-A		CD45
161110	14		Pacific Blue-A	HLA-DRA	HLA-DR
161110	9		PE-Cy5-A	CD20	CD20
161110	19		Qdot 705-A		Qdot 705-A
161110	23		Time		Time
161110	13		APC-H7-A	CD27	CD27
161110	2		FSC-H		FSC-H
161111	18		Qdot 655-A		Qdot 655-A
161111	14		Pacific Blue-A	HLA-DRA	HLA-DR
161111	15		Pacific Orange-A		CD45
161111	21		Qdot 800-A		Qdot 800-A
161120	2		FSC-H		FSC-H
161120	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
161120	10		PE-Cy7-A	ITGAM	CD11b
161121	19		Qdot 705-A		Qdot 705-A
161121	22		PE-Cy5-5-A		PE-Cy5-5-A
161121	2		FSC-H		FSC-H
161121	15		Pacific Orange-A		CD45
161121	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
161123	13		APC-H7-A	FCG3A	CD16
161123	22		PE-Cy5-5-A		PE-Cy5-5-A
161124	9		PE-Cy5-A	CD40	CD40
161124	22		PE-Cy5-5-A		PE-Cy5-5-A
161124	11		APC-A	THBD	BDCA-3
161124	4		SSC-H		SSC-H
161125	12		Alexa Fluor 700-A	HLA-DRA	HLA-DR
161125	10		PE-Cy7-A	CD1C	CD1c
161125	9		PE-Cy5-A	CD40	CD40
161125	23		Time		Time
161127	21		Qdot 800-A		Qdot 800-A
161127	19		Qdot 705-A		Qdot 705-A
161127	16		Qdot 605-A		Qdot 605-A
161127	17		AmCyan-A		AmCyan-A
161127	22		PE-Cy5-5-A		PE-Cy5-5-A
161127	1		FSC-A		FSC-A
161128	4		SSC-H		SSC-H
161128	7		PE-A	CCR6	CCR6
161129	10		PE-Cy7-A	ICOS	ICOS
161131	23		Time		Time
161131	17		AmCyan-A		AmCyan-A
161131	20		Qdot 585-A		Qdot 585-A
161132	12		Alexa Fluor 700-A		CD3/14
161132	9		PE-Cy5-A	CD20	CD20
161132	19		Qdot 705-A		Qdot 705-A
161132	7		PE-A	CD24	CD24
161133	5		FITC-A	IGHD	IgD
161133	3		SSC-A		SSC-A
161133	16		Qdot 605-A		Qdot 605-A
161135	12		Alexa Fluor 700-A		CD3/14
161135	15		Pacific Orange-A		CD45
161136	18		Qdot 655-A		Qdot 655-A
161136	1		FSC-A		FSC-A
161136	15		Pacific Orange-A		CD45
161136	11		APC-A		SLAN
161137	5		FITC-A		LIN-1
161138	16		Qdot 605-A		Qdot 605-A
161140	5		FITC-A	CX3CR1	CX3CR1
161140	17		AmCyan-A		AmCyan-A
161140	4		SSC-H		SSC-H
161140	8		ECD-A	SELE	CD62L
161140	7		PE-A	CD14	CD14
161141	17		AmCyan-A		AmCyan-A
161142	16		Qdot 605-A		Qdot 605-A
161142	21		Qdot 800-A		Qdot 800-A
161142	9		PE-Cy5-A	CXCR3	CXCR3
161144	3		SSC-A		SSC-A
161144	17		AmCyan-A		AmCyan-A
161145	16		Qdot 605-A		Qdot 605-A
161145	12		Alexa Fluor 700-A	HLA-DRA	HLA-DR
161146	19		Qdot 705-A		Qdot 705-A
161146	8		ECD-A	PTPRC	CD45RA
161146	22		PE-Cy5-5-A		PE-Cy5-5-A
161146	20		Qdot 585-A		Qdot 585-A
161147	8		ECD-A	CD19	CD19
161147	7		PE-A	CD24	CD24
161147	5		FITC-A	IGHD	IgD
161147	13		APC-H7-A	CD27	CD27
161147	18		Qdot 655-A		Qdot 655-A
161148	16		Qdot 605-A		Qdot 605-A
161148	20		Qdot 585-A		Qdot 585-A
161148	14		Pacific Blue-A	CD86	CD86
161148	11		APC-A		SLAN
161149	19		Qdot 705-A		Qdot 705-A
161149	22		PE-Cy5-5-A		PE-Cy5-5-A
161149	14		Pacific Blue-A	CD86	CD86
161149	15		Pacific Orange-A		CD45
161149	11		APC-A	THBD	BDCA-3
161150	16		Qdot 605-A		Qdot 605-A
161150	14		Pacific Blue-A	HLA-DRA	HLA-DR
161150	21		Qdot 800-A		Qdot 800-A
161151	16		Qdot 605-A		Qdot 605-A
161151	11		APC-A	SDC1	CD138
161151	10		PE-Cy7-A	CD38	CD38
161152	12		Alexa Fluor 700-A	HLA-DRA	HLA-DR
161152	22		PE-Cy5-5-A		PE-Cy5-5-A
161154	23		Time		Time
161154	2		FSC-H		FSC-H
161155	13		APC-H7-A	CD27	CD27
161155	17		AmCyan-A		AmCyan-A
161155	4		SSC-H		SSC-H
161156	16		Qdot 605-A		Qdot 605-A
161156	18		Qdot 655-A		Qdot 655-A
161156	7		PE-A	CD14	CD14
161158	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
161158	4		SSC-H		SSC-H
161158	8		ECD-A	PTPRC	CD45RA
161158	16		Qdot 605-A		Qdot 605-A
161158	18		Qdot 655-A		Qdot 655-A
161159	9		PE-Cy5-A	CD20	CD20
161159	8		ECD-A	CD19	CD19
161160	13		APC-H7-A	CD27	CD27
161160	4		SSC-H		SSC-H
161161	16		Qdot 605-A		Qdot 605-A
161161	21		Qdot 800-A		Qdot 800-A
161163	2		FSC-H		FSC-H
161163	21		Qdot 800-A		Qdot 800-A
161163	4		SSC-H		SSC-H
161163	19		Qdot 705-A		Qdot 705-A
161164	5		FITC-A	IGHD	IgD
161164	16		Qdot 605-A		Qdot 605-A
161164	11		APC-A	SDC1	CD138
161165	20		Qdot 585-A		Qdot 585-A
161165	21		Qdot 800-A		Qdot 800-A
161166	17		AmCyan-A		AmCyan-A
161166	6		PerCP-Cy5-5-A		PerCP-Cy5-5-A
161166	10		PE-Cy7-A	ITGAM	CD11b
161167	13		APC-H7-A	CD4	CD4
