EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES786834		EXP14624		FCM	Parsed	2799
ES786858		EXP14624		FCM	Parsed	2799
ES788427		EXP14624		FCM	Parsed	2799
ES786737		EXP14624		FCM	Parsed	2799
ES786794		EXP14624		FCM	Parsed	2799
ES786720		EXP14624		FCM	Parsed	2799
ES786721		EXP14624		FCM	Parsed	2799
ES717656		EXP11769		HAI	Parsed	2799
ES717608		EXP11769		HAI	Parsed	2799
ES717613		EXP11769		HAI	Parsed	2799
ES717617		EXP11769		HAI	Parsed	2799
ES717618		EXP11769		HAI	Parsed	2799
ES773890		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773904		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773918		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773921		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773861		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773866		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773867		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773875		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773943		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773764		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773768		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773769		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773683		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773684		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773700		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773644		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773659		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773666		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773785		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773794		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773796		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773797		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773805		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773811		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773977		EXP13605		FCM	Parsed	2799
ES774052		EXP13605		FCM	Parsed	2799
ES774008		EXP13605		FCM	Parsed	2799
ES774011		EXP13605		FCM	Parsed	2799
ES788955		EXP13672		FCM	Parsed	2799
ES787060		EXP13672		FCM	Parsed	2799
ES788336		EXP13672		FCM	Parsed	2799
ES786806		EXP13672		FCM	Parsed	2799
ES786852		EXP13672		FCM	Parsed	2799
ES786805		EXP13672		FCM	Parsed	2799
ES786709		EXP13672		FCM	Parsed	2799
ES787065		EXP14622		FCM	Parsed	2799
ES786940		EXP14622		FCM	Parsed	2799
ES786941		EXP14622		FCM	Parsed	2799
ES788959		EXP14622		FCM	Parsed	2799
ES788960		EXP14622		FCM	Parsed	2799
ES787058		EXP14622		FCM	Parsed	2799
ES788345		EXP14622		FCM	Parsed	2799
ES786873		EXP14622		FCM	Parsed	2799
ES786884		EXP14623		FCM	Parsed	2799
ES786885		EXP14623		FCM	Parsed	2799
ES788380		EXP14623		FCM	Parsed	2799
ES788381		EXP14623		FCM	Parsed	2799
ES788382		EXP14623		FCM	Parsed	2799
ES788451		EXP14623		FCM	Parsed	2799
ES788938		EXP14623		FCM	Parsed	2799
ES786822		EXP14623		FCM	Parsed	2799
ES786843		EXP14623		FCM	Parsed	2799
ES786847		EXP14623		FCM	Parsed	2799
ES788438		EXP14623		FCM	Parsed	2799
ES786727		EXP14623		FCM	Parsed	2799
ES786961		EXP14623		FCM	Parsed	2799
ES786965		EXP14623		FCM	Parsed	2799
ES786972		EXP14623		FCM	Parsed	2799
ES788464		EXP14624		FCM	Parsed	2799
ES786949		EXP14624		FCM	Parsed	2799
ES788966		EXP14624		FCM	Parsed	2799
ES788374		EXP14624		FCM	Parsed	2799
ES786875		EXP14624		FCM	Parsed	2799
ES786878		EXP14624		FCM	Parsed	2799
ES787042		EXP14624		FCM	Parsed	2799
ES788943		EXP14624		FCM	Parsed	2799
ES786816		EXP14624		FCM	Parsed	2799
ES786817		EXP14624		FCM	Parsed	2799
ES788430		EXP14624		FCM	Parsed	2799
ES786796		EXP14624		FCM	Parsed	2799
ES788417		EXP14624		FCM	Parsed	2799
ES786717		EXP14624		FCM	Parsed	2799
ES786719		EXP14624		FCM	Parsed	2799
ES786970		EXP14624		FCM	Parsed	2799
ES786984		EXP14624		FCM	Parsed	2799
ES717652		EXP11769		HAI	Parsed	2799
ES717654		EXP11769		HAI	Parsed	2799
ES717615		EXP11769		HAI	Parsed	2799
ES717616		EXP11769		HAI	Parsed	2799
ES717621		EXP11769		HAI	Parsed	2799
ES717642		EXP11769		HAI	Parsed	2799
ES717644		EXP11769		HAI	Parsed	2799
ES717649		EXP11769		HAI	Parsed	2799
ES773892		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773915		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773858		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773859		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773876		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773877		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773973		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773945		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773812		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773835		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773752		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773763		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773766		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773767		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773776		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773695		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773699		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773708		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773709		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773651		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773661		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773664		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773799		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773802		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773809		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES774035		EXP13605		FCM	Parsed	2799
ES774054		EXP13605		FCM	Parsed	2799
ES774058		EXP13605		FCM	Parsed	2799
ES774067		EXP13605		FCM	Parsed	2799
ES774002		EXP13605		FCM	Parsed	2799
ES774005		EXP13605		FCM	Parsed	2799
ES774006		EXP13605		FCM	Parsed	2799
ES774009		EXP13605		FCM	Parsed	2799
ES786936		EXP13672		FCM	Parsed	2799
ES786937		EXP13672		FCM	Parsed	2799
ES786938		EXP13672		FCM	Parsed	2799
ES788362		EXP13672		FCM	Parsed	2799
ES787053		EXP13672		FCM	Parsed	2799
ES786826		EXP13672		FCM	Parsed	2799
ES786867		EXP13672		FCM	Parsed	2799
ES786846		EXP13672		FCM	Parsed	2799
ES786710		EXP13672		FCM	Parsed	2799
ES786957		EXP13672		FCM	Parsed	2799
ES788462		EXP14622		FCM	Parsed	2799
ES788962		EXP14622		FCM	Parsed	2799
ES788447		EXP14622		FCM	Parsed	2799
ES788942		EXP14622		FCM	Parsed	2799
ES786809		EXP14622		FCM	Parsed	2799
ES786828		EXP14622		FCM	Parsed	2799
ES786854		EXP14622		FCM	Parsed	2799
ES786861		EXP14622		FCM	Parsed	2799
ES786731		EXP14622		FCM	Parsed	2799
ES786715		EXP14622		FCM	Parsed	2799
ES786966		EXP14622		FCM	Parsed	2799
ES788924		EXP14623		FCM	Parsed	2799
ES788971		EXP14623		FCM	Parsed	2799
ES788974		EXP14623		FCM	Parsed	2799
ES786886		EXP14623		FCM	Parsed	2799
ES788945		EXP14623		FCM	Parsed	2799
ES786845		EXP14623		FCM	Parsed	2799
ES789225		EXP14623		FCM	Parsed	2799
ES788412		EXP14623		FCM	Parsed	2799
ES788415		EXP14623		FCM	Parsed	2799
ES786804		EXP14623		FCM	Parsed	2799
ES786724		EXP14623		FCM	Parsed	2799
ES786979		EXP14623		FCM	Parsed	2799
ES788463		EXP14624		FCM	Parsed	2799
ES788916		EXP14624		FCM	Parsed	2799
ES788968		EXP14624		FCM	Parsed	2799
ES786877		EXP14624		FCM	Parsed	2799
ES787045		EXP14624		FCM	Parsed	2799
ES788937		EXP14624		FCM	Parsed	2799
ES786815		EXP14624		FCM	Parsed	2799
ES786836		EXP14624		FCM	Parsed	2799
ES786839		EXP14624		FCM	Parsed	2799
ES789227		EXP14624		FCM	Parsed	2799
ES788442		EXP14624		FCM	Parsed	2799
ES788396		EXP14624		FCM	Parsed	2799
ES788400		EXP14624		FCM	Parsed	2799
ES786738		EXP14624		FCM	Parsed	2799
ES786977		EXP14624		FCM	Parsed	2799
ES717653		EXP11769		HAI	Parsed	2799
ES717622		EXP11769		HAI	Parsed	2799
ES773916		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773924		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773852		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773872		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773874		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773880		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773839		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773840		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773946		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773971		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773926		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773928		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773834		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773759		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773697		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773698		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773650		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773786		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773801		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773803		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES774216		EXP13605		FCM	Parsed	2799
ES774038		EXP13605		FCM	Parsed	2799
ES774046		EXP13605		FCM	Parsed	2799
ES774047		EXP13605		FCM	Parsed	2799
ES774059		EXP13605		FCM	Parsed	2799
ES774064		EXP13605		FCM	Parsed	2799
ES773992		EXP13605		FCM	Parsed	2799
ES773994		EXP13605		FCM	Parsed	2799
ES774000		EXP13605		FCM	Parsed	2799
ES788954		EXP13672		FCM	Parsed	2799
ES788446		EXP13672		FCM	Parsed	2799
ES788411		EXP13672		FCM	Parsed	2799
ES786786		EXP13672		FCM	Parsed	2799
ES788949		EXP14622		FCM	Parsed	2799
ES786943		EXP14622		FCM	Parsed	2799
ES788927		EXP14622		FCM	Parsed	2799
ES788928		EXP14622		FCM	Parsed	2799
ES787062		EXP14622		FCM	Parsed	2799
ES786939		EXP14622		FCM	Parsed	2799
ES788365		EXP14622		FCM	Parsed	2799
ES788368		EXP14622		FCM	Parsed	2799
ES786874		EXP14622		FCM	Parsed	2799
ES787044		EXP14622		FCM	Parsed	2799
ES789201		EXP14622		FCM	Parsed	2799
ES789204		EXP14622		FCM	Parsed	2799
ES786812		EXP14622		FCM	Parsed	2799
ES786829		EXP14622		FCM	Parsed	2799
ES786871		EXP14622		FCM	Parsed	2799
ES788402		EXP14622		FCM	Parsed	2799
ES786733		EXP14622		FCM	Parsed	2799
ES786788		EXP14622		FCM	Parsed	2799
ES789187		EXP14622		FCM	Parsed	2799
ES786714		EXP14622		FCM	Parsed	2799
ES786962		EXP14622		FCM	Parsed	2799
ES786973		EXP14622		FCM	Parsed	2799
ES788465		EXP14623		FCM	Parsed	2799
ES786952		EXP14623		FCM	Parsed	2799
ES786954		EXP14623		FCM	Parsed	2799
ES787061		EXP14623		FCM	Parsed	2799
ES787064		EXP14623		FCM	Parsed	2799
ES788973		EXP14623		FCM	Parsed	2799
ES788377		EXP14623		FCM	Parsed	2799
ES788458		EXP14623		FCM	Parsed	2799
ES788435		EXP14623		FCM	Parsed	2799
ES788394		EXP14623		FCM	Parsed	2799
ES786802		EXP14623		FCM	Parsed	2799
ES789193		EXP14623		FCM	Parsed	2799
ES786723		EXP14623		FCM	Parsed	2799
ES788922		EXP14624		FCM	Parsed	2799
ES788930		EXP14624		FCM	Parsed	2799
ES788963		EXP14624		FCM	Parsed	2799
ES786876		EXP14624		FCM	Parsed	2799
ES787052		EXP14624		FCM	Parsed	2799
ES788450		EXP14624		FCM	Parsed	2799
ES786835		EXP14624		FCM	Parsed	2799
ES786851		EXP14624		FCM	Parsed	2799
ES786862		EXP14624		FCM	Parsed	2799
ES788431		EXP14624		FCM	Parsed	2799
ES788443		EXP14624		FCM	Parsed	2799
ES788393		EXP14624		FCM	Parsed	2799
ES789198		EXP14624		FCM	Parsed	2799
ES717607		EXP11769		HAI	Parsed	2799
ES717609		EXP11769		HAI	Parsed	2799
ES717645		EXP11769		HAI	Parsed	2799
ES773902		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773903		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773905		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773914		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773853		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773878		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773879		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773881		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773927		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773938		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773944		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773814		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773635		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773637		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773746		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773748		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773712		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773645		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773652		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773656		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773795		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES774048		EXP13605		FCM	Parsed	2799
ES774050		EXP13605		FCM	Parsed	2799
ES774057		EXP13605		FCM	Parsed	2799
ES774003		EXP13605		FCM	Parsed	2799
ES774010		EXP13605		FCM	Parsed	2799
ES774013		EXP13605		FCM	Parsed	2799
ES788460		EXP13672		FCM	Parsed	2799
ES788364		EXP13672		FCM	Parsed	2799
ES788334		EXP13672		FCM	Parsed	2799
ES788335		EXP13672		FCM	Parsed	2799
ES788940		EXP13672		FCM	Parsed	2799
ES786825		EXP13672		FCM	Parsed	2799
ES786868		EXP13672		FCM	Parsed	2799
ES786729		EXP13672		FCM	Parsed	2799
ES786730		EXP13672		FCM	Parsed	2799
ES789185		EXP13672		FCM	Parsed	2799
ES788418		EXP13672		FCM	Parsed	2799
ES788461		EXP14622		FCM	Parsed	2799
ES788961		EXP14622		FCM	Parsed	2799
ES788941		EXP14622		FCM	Parsed	2799
ES786869		EXP14622		FCM	Parsed	2799
ES786790		EXP14622		FCM	Parsed	2799
ES786716		EXP14622		FCM	Parsed	2799
ES786969		EXP14622		FCM	Parsed	2799
ES788424		EXP14622		FCM	Parsed	2799
ES788425		EXP14622		FCM	Parsed	2799
ES788466		EXP14623		FCM	Parsed	2799
ES786951		EXP14623		FCM	Parsed	2799
ES786953		EXP14623		FCM	Parsed	2799
ES788356		EXP14623		FCM	Parsed	2799
ES786819		EXP14623		FCM	Parsed	2799
ES786853		EXP14623		FCM	Parsed	2799
ES786856		EXP14623		FCM	Parsed	2799
ES786865		EXP14623		FCM	Parsed	2799
ES788434		EXP14623		FCM	Parsed	2799
ES788437		EXP14623		FCM	Parsed	2799
ES788444		EXP14623		FCM	Parsed	2799
ES788398		EXP14623		FCM	Parsed	2799
ES788405		EXP14623		FCM	Parsed	2799
ES786739		EXP14623		FCM	Parsed	2799
ES786801		EXP14623		FCM	Parsed	2799
ES789196		EXP14623		FCM	Parsed	2799
ES786958		EXP14623		FCM	Parsed	2799
ES788950		EXP14624		FCM	Parsed	2799
ES788951		EXP14624		FCM	Parsed	2799
ES786948		EXP14624		FCM	Parsed	2799
ES788929		EXP14624		FCM	Parsed	2799
ES788965		EXP14624		FCM	Parsed	2799
ES788373		EXP14624		FCM	Parsed	2799
ES787059		EXP14624		FCM	Parsed	2799
ES788349		EXP14624		FCM	Parsed	2799
ES786837		EXP14624		FCM	Parsed	2799
ES789224		EXP14624		FCM	Parsed	2799
ES788428		EXP14624		FCM	Parsed	2799
ES786736		EXP14624		FCM	Parsed	2799
ES789188		EXP14624		FCM	Parsed	2799
ES786718		EXP14624		FCM	Parsed	2799
ES786974		EXP14624		FCM	Parsed	2799
ES717643		EXP11769		HAI	Parsed	2799
ES717650		EXP11769		HAI	Parsed	2799
ES773891		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773919		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773854		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773869		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773939		EXP13603		PUBLIC REPOSITORY	Parsed	2799
ES773753		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773754		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773765		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773692		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773787		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773810		EXP13604		VIRUS NEUTRALIZATION	Parsed	2799
ES773976		EXP13605		FCM	Parsed	2799
ES774036		EXP13605		FCM	Parsed	2799
ES774045		EXP13605		FCM	Parsed	2799
ES773993		EXP13605		FCM	Parsed	2799
ES773999		EXP13605		FCM	Parsed	2799
ES774024		EXP13605		FCM	Parsed	2799
ES788926		EXP13672		FCM	Parsed	2799
ES788912		EXP13672		FCM	Parsed	2799
ES786708		EXP13672		FCM	Parsed	2799
ES786942		EXP14622		FCM	Parsed	2799
ES788914		EXP14622		FCM	Parsed	2799
ES788920		EXP14622		FCM	Parsed	2799
ES787051		EXP14622		FCM	Parsed	2799
ES788338		EXP14622		FCM	Parsed	2799
ES788339		EXP14622		FCM	Parsed	2799
ES788341		EXP14622		FCM	Parsed	2799
ES788454		EXP14622		FCM	Parsed	2799
ES788934		EXP14622		FCM	Parsed	2799
ES786808		EXP14622		FCM	Parsed	2799
ES786811		EXP14622		FCM	Parsed	2799
ES786848		EXP14622		FCM	Parsed	2799
ES786850		EXP14622		FCM	Parsed	2799
ES786863		EXP14622		FCM	Parsed	2799
ES788440		EXP14622		FCM	Parsed	2799
ES788392		EXP14622		FCM	Parsed	2799
ES788395		EXP14622		FCM	Parsed	2799
ES788409		EXP14622		FCM	Parsed	2799
ES786732		EXP14622		FCM	Parsed	2799
ES786734		EXP14622		FCM	Parsed	2799
ES789197		EXP14622		FCM	Parsed	2799
ES786712		EXP14622		FCM	Parsed	2799
ES786980		EXP14622		FCM	Parsed	2799
ES788422		EXP14622		FCM	Parsed	2799
ES786956		EXP14623		FCM	Parsed	2799
ES788931		EXP14623		FCM	Parsed	2799
ES788969		EXP14623		FCM	Parsed	2799
ES788972		EXP14623		FCM	Parsed	2799
ES788354		EXP14623		FCM	Parsed	2799
ES788359		EXP14623		FCM	Parsed	2799
ES788360		EXP14623		FCM	Parsed	2799
ES787047		EXP14623		FCM	Parsed	2799
ES787054		EXP14623		FCM	Parsed	2799
ES788378		EXP14623		FCM	Parsed	2799
ES788452		EXP14623		FCM	Parsed	2799
ES786824		EXP14623		FCM	Parsed	2799
ES786841		EXP14623		FCM	Parsed	2799
ES786842		EXP14623		FCM	Parsed	2799
ES788445		EXP14623		FCM	Parsed	2799
ES786740		EXP14623		FCM	Parsed	2799
ES786799		EXP14623		FCM	Parsed	2799
ES786803		EXP14623		FCM	Parsed	2799
ES789200		EXP14623		FCM	Parsed	2799
ES786968		EXP14623		FCM	Parsed	2799
ES786982		EXP14623		FCM	Parsed	2799
ES788923		EXP14624		FCM	Parsed	2799
ES788371		EXP14624		FCM	Parsed	2799
ES788449		EXP14624		FCM	Parsed	2799
