EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES835007		EXP13921		FCM	Parsed	2883
ES835012		EXP13921		FCM	Parsed	2883
ES835016		EXP13921		FCM	Parsed	2883
ES835028		EXP13921		FCM	Parsed	2883
ES835039		EXP13921		FCM	Parsed	2883
ES835042		EXP13921		FCM	Parsed	2883
ES835043		EXP13921		FCM	Parsed	2883
ES835052		EXP13921		FCM	Parsed	2883
ES835055		EXP13921		FCM	Parsed	2883
ES835061		EXP13921		FCM	Parsed	2883
ES835074		EXP13921		FCM	Parsed	2883
ES848188		EXP13922		OTHER	Not_Parsed	2883
ES848210		EXP13922		OTHER	Not_Parsed	2883
ES848226		EXP13922		OTHER	Not_Parsed	2883
ES848232		EXP13922		OTHER	Not_Parsed	2883
ES848237		EXP13922		OTHER	Not_Parsed	2883
ES848249		EXP13922		OTHER	Not_Parsed	2883
ES848250		EXP13922		OTHER	Not_Parsed	2883
ES848259		EXP13922		OTHER	Not_Parsed	2883
ES848274		EXP13922		OTHER	Not_Parsed	2883
ES848298		EXP13922		OTHER	Not_Parsed	2883
ES848309		EXP13922		OTHER	Not_Parsed	2883
ES848313		EXP13922		OTHER	Not_Parsed	2883
ES848322		EXP13922		OTHER	Not_Parsed	2883
ES848329		EXP13922		OTHER	Not_Parsed	2883
ES848335		EXP13922		OTHER	Not_Parsed	2883
ES848348		EXP13922		OTHER	Not_Parsed	2883
ES848355		EXP13922		OTHER	Not_Parsed	2883
ES848357		EXP13922		OTHER	Not_Parsed	2883
ES848384		EXP13922		OTHER	Not_Parsed	2883
ES848405		EXP13922		OTHER	Not_Parsed	2883
ES848417		EXP13922		OTHER	Not_Parsed	2883
ES848436		EXP13922		OTHER	Not_Parsed	2883
ES848438		EXP13922		OTHER	Not_Parsed	2883
ES848448		EXP13922		OTHER	Not_Parsed	2883
ES848449		EXP13922		OTHER	Not_Parsed	2883
ES834579		EXP13921		FCM	Parsed	2883
ES834594		EXP13921		FCM	Parsed	2883
ES834602		EXP13921		FCM	Parsed	2883
ES834614		EXP13921		FCM	Parsed	2883
ES834636		EXP13921		FCM	Parsed	2883
ES834640		EXP13921		FCM	Parsed	2883
ES834644		EXP13921		FCM	Parsed	2883
ES834652		EXP13921		FCM	Parsed	2883
ES834668		EXP13921		FCM	Parsed	2883
ES834679		EXP13921		FCM	Parsed	2883
ES834682		EXP13921		FCM	Parsed	2883
ES834690		EXP13921		FCM	Parsed	2883
ES834700		EXP13921		FCM	Parsed	2883
ES834708		EXP13921		FCM	Parsed	2883
ES834724		EXP13921		FCM	Parsed	2883
ES834729		EXP13921		FCM	Parsed	2883
ES834730		EXP13921		FCM	Parsed	2883
ES834733		EXP13921		FCM	Parsed	2883
ES834738		EXP13921		FCM	Parsed	2883
ES834748		EXP13921		FCM	Parsed	2883
ES834756		EXP13921		FCM	Parsed	2883
ES834764		EXP13921		FCM	Parsed	2883
ES834772		EXP13921		FCM	Parsed	2883
ES834777		EXP13921		FCM	Parsed	2883
ES833760		EXP13915		HAI	Parsed	2883
ES833766		EXP13915		HAI	Parsed	2883
ES833768		EXP13915		HAI	Parsed	2883
ES833769		EXP13915		HAI	Parsed	2883
ES833772		EXP13915		HAI	Parsed	2883
ES833776		EXP13915		HAI	Parsed	2883
ES833777		EXP13915		HAI	Parsed	2883
ES833778		EXP13915		HAI	Parsed	2883
ES833788		EXP13915		HAI	Parsed	2883
ES833792		EXP13915		HAI	Parsed	2883
ES833796		EXP13915		HAI	Parsed	2883
ES833809		EXP13915		HAI	Parsed	2883
ES833813		EXP13915		HAI	Parsed	2883
ES833818		EXP13915		HAI	Parsed	2883
ES847993		EXP13922		OTHER	Not_Parsed	2883
ES850731		EXP13950		MBAA	Parsed	2883
ES850741		EXP13950		MBAA	Parsed	2883
ES850762		EXP13950		MBAA	Parsed	2883
ES850765		EXP13950		MBAA	Parsed	2883
ES850766		EXP13950		MBAA	Parsed	2883
ES850778		EXP13950		MBAA	Parsed	2883
ES850783		EXP13950		MBAA	Parsed	2883
ES850785		EXP13950		MBAA	Parsed	2883
ES850790		EXP13950		MBAA	Parsed	2883
ES850797		EXP13950		MBAA	Parsed	2883
ES850801		EXP13950		MBAA	Parsed	2883
ES850803		EXP13950		MBAA	Parsed	2883
ES850806		EXP13950		MBAA	Parsed	2883
ES850808		EXP13950		MBAA	Parsed	2883
ES850821		EXP13950		MBAA	Parsed	2883
ES850824		EXP13950		MBAA	Parsed	2883
ES850837		EXP13950		MBAA	Parsed	2883
ES850848		EXP13950		MBAA	Parsed	2883
ES850854		EXP13950		MBAA	Parsed	2883
ES850861		EXP13950		MBAA	Parsed	2883
ES850865		EXP13950		MBAA	Parsed	2883
ES850868		EXP13950		MBAA	Parsed	2883
ES850876		EXP13950		MBAA	Parsed	2883
ES850886		EXP13950		MBAA	Parsed	2883
ES834574		EXP13921		FCM	Parsed	2883
ES850895		EXP13950		MBAA	Parsed	2883
ES850901		EXP13950		MBAA	Parsed	2883
ES850916		EXP13950		MBAA	Parsed	2883
ES850918		EXP13950		MBAA	Parsed	2883
ES850921		EXP13950		MBAA	Parsed	2883
ES850930		EXP13950		MBAA	Parsed	2883
ES850935		EXP13950		MBAA	Parsed	2883
ES850943		EXP13950		MBAA	Parsed	2883
ES850944		EXP13950		MBAA	Parsed	2883
ES850946		EXP13950		MBAA	Parsed	2883
ES850960		EXP13950		MBAA	Parsed	2883
ES850971		EXP13950		MBAA	Parsed	2883
ES850974		EXP13950		MBAA	Parsed	2883
ES850978		EXP13950		MBAA	Parsed	2883
ES851003		EXP13950		MBAA	Parsed	2883
ES851010		EXP13950		MBAA	Parsed	2883
ES851013		EXP13950		MBAA	Parsed	2883
ES851014		EXP13950		MBAA	Parsed	2883
ES851021		EXP13950		MBAA	Parsed	2883
ES851031		EXP13950		MBAA	Parsed	2883
ES851042		EXP13950		MBAA	Parsed	2883
ES851046		EXP13950		MBAA	Parsed	2883
ES851050		EXP13950		MBAA	Parsed	2883
ES851055		EXP13950		MBAA	Parsed	2883
ES851058		EXP13950		MBAA	Parsed	2883
ES851063		EXP13950		MBAA	Parsed	2883
ES851065		EXP13950		MBAA	Parsed	2883
ES851074		EXP13950		MBAA	Parsed	2883
ES851082		EXP13950		MBAA	Parsed	2883
ES851087		EXP13950		MBAA	Parsed	2883
ES851110		EXP13950		MBAA	Parsed	2883
ES851131		EXP13950		MBAA	Parsed	2883
ES851139		EXP13950		MBAA	Parsed	2883
ES851145		EXP13950		MBAA	Parsed	2883
ES851149		EXP13950		MBAA	Parsed	2883
ES851161		EXP13950		MBAA	Parsed	2883
ES851165		EXP13950		MBAA	Parsed	2883
ES851168		EXP13950		MBAA	Parsed	2883
ES851172		EXP13950		MBAA	Parsed	2883
ES851174		EXP13950		MBAA	Parsed	2883
ES851179		EXP13950		MBAA	Parsed	2883
ES851186		EXP13950		MBAA	Parsed	2883
ES851201		EXP13950		MBAA	Parsed	2883
ES851207		EXP13950		MBAA	Parsed	2883
ES851218		EXP13950		MBAA	Parsed	2883
ES851230		EXP13950		MBAA	Parsed	2883
ES851258		EXP13950		MBAA	Parsed	2883
ES851259		EXP13950		MBAA	Parsed	2883
ES851263		EXP13950		MBAA	Parsed	2883
ES851279		EXP13950		MBAA	Parsed	2883
ES851284		EXP13950		MBAA	Parsed	2883
ES851293		EXP13950		MBAA	Parsed	2883
ES851297		EXP13950		MBAA	Parsed	2883
ES851301		EXP13950		MBAA	Parsed	2883
ES851322		EXP13950		MBAA	Parsed	2883
ES851327		EXP13950		MBAA	Parsed	2883
ES851331		EXP13950		MBAA	Parsed	2883
ES833824		EXP13915		HAI	Parsed	2883
ES833832		EXP13915		HAI	Parsed	2883
ES833844		EXP13915		HAI	Parsed	2883
ES833846		EXP13915		HAI	Parsed	2883
ES833847		EXP13915		HAI	Parsed	2883
ES833849		EXP13915		HAI	Parsed	2883
ES833858		EXP13915		HAI	Parsed	2883
ES833865		EXP13915		HAI	Parsed	2883
ES833871		EXP13915		HAI	Parsed	2883
ES833877		EXP13915		HAI	Parsed	2883
ES833885		EXP13915		HAI	Parsed	2883
ES833887		EXP13915		HAI	Parsed	2883
ES848004		EXP13922		OTHER	Not_Parsed	2883
ES848007		EXP13922		OTHER	Not_Parsed	2883
ES848021		EXP13922		OTHER	Not_Parsed	2883
ES848022		EXP13922		OTHER	Not_Parsed	2883
ES848043		EXP13922		OTHER	Not_Parsed	2883
ES848055		EXP13922		OTHER	Not_Parsed	2883
ES848066		EXP13922		OTHER	Not_Parsed	2883
ES848078		EXP13922		OTHER	Not_Parsed	2883
ES848080		EXP13922		OTHER	Not_Parsed	2883
ES848085		EXP13922		OTHER	Not_Parsed	2883
ES848097		EXP13922		OTHER	Not_Parsed	2883
ES848099		EXP13922		OTHER	Not_Parsed	2883
ES848102		EXP13922		OTHER	Not_Parsed	2883
ES848111		EXP13922		OTHER	Not_Parsed	2883
ES848115		EXP13922		OTHER	Not_Parsed	2883
ES848119		EXP13922		OTHER	Not_Parsed	2883
ES848124		EXP13922		OTHER	Not_Parsed	2883
ES848137		EXP13922		OTHER	Not_Parsed	2883
ES848152		EXP13922		OTHER	Not_Parsed	2883
ES848163		EXP13922		OTHER	Not_Parsed	2883
ES848169		EXP13922		OTHER	Not_Parsed	2883
ES848170		EXP13922		OTHER	Not_Parsed	2883
ES834782		EXP13921		FCM	Parsed	2883
ES834789		EXP13921		FCM	Parsed	2883
ES834793		EXP13921		FCM	Parsed	2883
ES834803		EXP13921		FCM	Parsed	2883
ES834813		EXP13921		FCM	Parsed	2883
ES834816		EXP13921		FCM	Parsed	2883
ES834822		EXP13921		FCM	Parsed	2883
ES834830		EXP13921		FCM	Parsed	2883
ES834832		EXP13921		FCM	Parsed	2883
ES834836		EXP13921		FCM	Parsed	2883
ES834841		EXP13921		FCM	Parsed	2883
ES834843		EXP13921		FCM	Parsed	2883
ES834849		EXP13921		FCM	Parsed	2883
ES834853		EXP13921		FCM	Parsed	2883
ES834878		EXP13921		FCM	Parsed	2883
ES834886		EXP13921		FCM	Parsed	2883
ES834888		EXP13921		FCM	Parsed	2883
ES834915		EXP13921		FCM	Parsed	2883
ES834924		EXP13921		FCM	Parsed	2883
ES834944		EXP13921		FCM	Parsed	2883
ES834945		EXP13921		FCM	Parsed	2883
ES834952		EXP13921		FCM	Parsed	2883
ES834964		EXP13921		FCM	Parsed	2883
ES834982		EXP13921		FCM	Parsed	2883
ES834986		EXP13921		FCM	Parsed	2883
ES834987		EXP13921		FCM	Parsed	2883
ES835006		EXP13921		FCM	Parsed	2883
ES835013		EXP13921		FCM	Parsed	2883
ES835026		EXP13921		FCM	Parsed	2883
ES835038		EXP13921		FCM	Parsed	2883
ES835040		EXP13921		FCM	Parsed	2883
ES835047		EXP13921		FCM	Parsed	2883
ES835058		EXP13921		FCM	Parsed	2883
ES835068		EXP13921		FCM	Parsed	2883
ES835070		EXP13921		FCM	Parsed	2883
ES835071		EXP13921		FCM	Parsed	2883
ES835078		EXP13921		FCM	Parsed	2883
ES848177		EXP13922		OTHER	Not_Parsed	2883
ES848182		EXP13922		OTHER	Not_Parsed	2883
ES848187		EXP13922		OTHER	Not_Parsed	2883
ES848190		EXP13922		OTHER	Not_Parsed	2883
ES848192		EXP13922		OTHER	Not_Parsed	2883
ES848200		EXP13922		OTHER	Not_Parsed	2883
ES848202		EXP13922		OTHER	Not_Parsed	2883
ES848205		EXP13922		OTHER	Not_Parsed	2883
ES848220		EXP13922		OTHER	Not_Parsed	2883
ES848221		EXP13922		OTHER	Not_Parsed	2883
ES848230		EXP13922		OTHER	Not_Parsed	2883
ES848246		EXP13922		OTHER	Not_Parsed	2883
ES848256		EXP13922		OTHER	Not_Parsed	2883
ES848279		EXP13922		OTHER	Not_Parsed	2883
ES848314		EXP13922		OTHER	Not_Parsed	2883
ES848324		EXP13922		OTHER	Not_Parsed	2883
ES848328		EXP13922		OTHER	Not_Parsed	2883
ES848334		EXP13922		OTHER	Not_Parsed	2883
ES848337		EXP13922		OTHER	Not_Parsed	2883
ES848338		EXP13922		OTHER	Not_Parsed	2883
ES848339		EXP13922		OTHER	Not_Parsed	2883
ES848342		EXP13922		OTHER	Not_Parsed	2883
ES848347		EXP13922		OTHER	Not_Parsed	2883
ES848364		EXP13922		OTHER	Not_Parsed	2883
ES848371		EXP13922		OTHER	Not_Parsed	2883
ES848381		EXP13922		OTHER	Not_Parsed	2883
ES848383		EXP13922		OTHER	Not_Parsed	2883
ES848387		EXP13922		OTHER	Not_Parsed	2883
ES848390		EXP13922		OTHER	Not_Parsed	2883
ES848392		EXP13922		OTHER	Not_Parsed	2883
ES848395		EXP13922		OTHER	Not_Parsed	2883
ES848398		EXP13922		OTHER	Not_Parsed	2883
ES848409		EXP13922		OTHER	Not_Parsed	2883
ES848427		EXP13922		OTHER	Not_Parsed	2883
ES848428		EXP13922		OTHER	Not_Parsed	2883
ES848444		EXP13922		OTHER	Not_Parsed	2883
ES848447		EXP13922		OTHER	Not_Parsed	2883
ES848452		EXP13922		OTHER	Not_Parsed	2883
ES848454		EXP13922		OTHER	Not_Parsed	2883
ES834583		EXP13921		FCM	Parsed	2883
ES834586		EXP13921		FCM	Parsed	2883
ES834591		EXP13921		FCM	Parsed	2883
ES834595		EXP13921		FCM	Parsed	2883
ES834604		EXP13921		FCM	Parsed	2883
ES834624		EXP13921		FCM	Parsed	2883
ES834626		EXP13921		FCM	Parsed	2883
ES834637		EXP13921		FCM	Parsed	2883
ES834639		EXP13921		FCM	Parsed	2883
ES834656		EXP13921		FCM	Parsed	2883
ES834680		EXP13921		FCM	Parsed	2883
ES834683		EXP13921		FCM	Parsed	2883
ES834687		EXP13921		FCM	Parsed	2883
ES834691		EXP13921		FCM	Parsed	2883
ES834702		EXP13921		FCM	Parsed	2883
ES834717		EXP13921		FCM	Parsed	2883
ES834719		EXP13921		FCM	Parsed	2883
ES834731		EXP13921		FCM	Parsed	2883
ES834767		EXP13921		FCM	Parsed	2883
ES834768		EXP13921		FCM	Parsed	2883
ES834770		EXP13921		FCM	Parsed	2883
ES833758		EXP13915		HAI	Parsed	2883
ES833767		EXP13915		HAI	Parsed	2883
ES833771		EXP13915		HAI	Parsed	2883
ES833774		EXP13915		HAI	Parsed	2883
ES833775		EXP13915		HAI	Parsed	2883
ES833793		EXP13915		HAI	Parsed	2883
ES833798		EXP13915		HAI	Parsed	2883
ES833799		EXP13915		HAI	Parsed	2883
ES833812		EXP13915		HAI	Parsed	2883
ES833814		EXP13915		HAI	Parsed	2883
ES847991		EXP13922		OTHER	Not_Parsed	2883
ES850728		EXP13950		MBAA	Parsed	2883
ES850730		EXP13950		MBAA	Parsed	2883
ES850735		EXP13950		MBAA	Parsed	2883
ES850752		EXP13950		MBAA	Parsed	2883
ES850759		EXP13950		MBAA	Parsed	2883
ES850771		EXP13950		MBAA	Parsed	2883
ES850772		EXP13950		MBAA	Parsed	2883
ES850774		EXP13950		MBAA	Parsed	2883
ES850775		EXP13950		MBAA	Parsed	2883
ES850794		EXP13950		MBAA	Parsed	2883
ES850805		EXP13950		MBAA	Parsed	2883
ES850807		EXP13950		MBAA	Parsed	2883
ES850815		EXP13950		MBAA	Parsed	2883
ES850871		EXP13950		MBAA	Parsed	2883
ES850883		EXP13950		MBAA	Parsed	2883
ES834572		EXP13921		FCM	Parsed	2883
ES850890		EXP13950		MBAA	Parsed	2883
ES850894		EXP13950		MBAA	Parsed	2883
ES850897		EXP13950		MBAA	Parsed	2883
ES850904		EXP13950		MBAA	Parsed	2883
ES850913		EXP13950		MBAA	Parsed	2883
ES850924		EXP13950		MBAA	Parsed	2883
ES850931		EXP13950		MBAA	Parsed	2883
ES850936		EXP13950		MBAA	Parsed	2883
ES850938		EXP13950		MBAA	Parsed	2883
ES850956		EXP13950		MBAA	Parsed	2883
ES850957		EXP13950		MBAA	Parsed	2883
ES850972		EXP13950		MBAA	Parsed	2883
ES850977		EXP13950		MBAA	Parsed	2883
ES850996		EXP13950		MBAA	Parsed	2883
ES850998		EXP13950		MBAA	Parsed	2883
ES851002		EXP13950		MBAA	Parsed	2883
ES851008		EXP13950		MBAA	Parsed	2883
ES851012		EXP13950		MBAA	Parsed	2883
ES851015		EXP13950		MBAA	Parsed	2883
ES851035		EXP13950		MBAA	Parsed	2883
ES851039		EXP13950		MBAA	Parsed	2883
ES851045		EXP13950		MBAA	Parsed	2883
ES851061		EXP13950		MBAA	Parsed	2883
ES851067		EXP13950		MBAA	Parsed	2883
ES851086		EXP13950		MBAA	Parsed	2883
ES851088		EXP13950		MBAA	Parsed	2883
ES851094		EXP13950		MBAA	Parsed	2883
ES851107		EXP13950		MBAA	Parsed	2883
ES851108		EXP13950		MBAA	Parsed	2883
ES851118		EXP13950		MBAA	Parsed	2883
ES851120		EXP13950		MBAA	Parsed	2883
ES851123		EXP13950		MBAA	Parsed	2883
ES851124		EXP13950		MBAA	Parsed	2883
ES851128		EXP13950		MBAA	Parsed	2883
ES851132		EXP13950		MBAA	Parsed	2883
ES851140		EXP13950		MBAA	Parsed	2883
ES851146		EXP13950		MBAA	Parsed	2883
ES851152		EXP13950		MBAA	Parsed	2883
ES851181		EXP13950		MBAA	Parsed	2883
ES851187		EXP13950		MBAA	Parsed	2883
ES851189		EXP13950		MBAA	Parsed	2883
ES851193		EXP13950		MBAA	Parsed	2883
ES851199		EXP13950		MBAA	Parsed	2883
ES851202		EXP13950		MBAA	Parsed	2883
ES851203		EXP13950		MBAA	Parsed	2883
ES851209		EXP13950		MBAA	Parsed	2883
ES851213		EXP13950		MBAA	Parsed	2883
ES851223		EXP13950		MBAA	Parsed	2883
ES851231		EXP13950		MBAA	Parsed	2883
ES851234		EXP13950		MBAA	Parsed	2883
ES851237		EXP13950		MBAA	Parsed	2883
ES851254		EXP13950		MBAA	Parsed	2883
ES851265		EXP13950		MBAA	Parsed	2883
ES851267		EXP13950		MBAA	Parsed	2883
ES851271		EXP13950		MBAA	Parsed	2883
ES851273		EXP13950		MBAA	Parsed	2883
ES851280		EXP13950		MBAA	Parsed	2883
ES851291		EXP13950		MBAA	Parsed	2883
ES851304		EXP13950		MBAA	Parsed	2883
ES851305		EXP13950		MBAA	Parsed	2883
ES851315		EXP13950		MBAA	Parsed	2883
ES851324		EXP13950		MBAA	Parsed	2883
ES833825		EXP13915		HAI	Parsed	2883
ES833830		EXP13915		HAI	Parsed	2883
ES833837		EXP13915		HAI	Parsed	2883
ES833874		EXP13915		HAI	Parsed	2883
ES848003		EXP13922		OTHER	Not_Parsed	2883
ES848015		EXP13922		OTHER	Not_Parsed	2883
ES848016		EXP13922		OTHER	Not_Parsed	2883
ES848027		EXP13922		OTHER	Not_Parsed	2883
ES848057		EXP13922		OTHER	Not_Parsed	2883
ES848070		EXP13922		OTHER	Not_Parsed	2883
ES848079		EXP13922		OTHER	Not_Parsed	2883
ES848083		EXP13922		OTHER	Not_Parsed	2883
ES848084		EXP13922		OTHER	Not_Parsed	2883
ES848087		EXP13922		OTHER	Not_Parsed	2883
ES848090		EXP13922		OTHER	Not_Parsed	2883
ES848094		EXP13922		OTHER	Not_Parsed	2883
ES848095		EXP13922		OTHER	Not_Parsed	2883
ES848096		EXP13922		OTHER	Not_Parsed	2883
ES848110		EXP13922		OTHER	Not_Parsed	2883
ES848113		EXP13922		OTHER	Not_Parsed	2883
ES848128		EXP13922		OTHER	Not_Parsed	2883
ES848136		EXP13922		OTHER	Not_Parsed	2883
ES848147		EXP13922		OTHER	Not_Parsed	2883
ES848156		EXP13922		OTHER	Not_Parsed	2883
ES848157		EXP13922		OTHER	Not_Parsed	2883
ES848161		EXP13922		OTHER	Not_Parsed	2883
ES848166		EXP13922		OTHER	Not_Parsed	2883
ES834784		EXP13921		FCM	Parsed	2883
ES834796		EXP13921		FCM	Parsed	2883
ES834807		EXP13921		FCM	Parsed	2883
ES834823		EXP13921		FCM	Parsed	2883
ES834824		EXP13921		FCM	Parsed	2883
ES834835		EXP13921		FCM	Parsed	2883
ES834850		EXP13921		FCM	Parsed	2883
ES834851		EXP13921		FCM	Parsed	2883
ES834864		EXP13921		FCM	Parsed	2883
ES834869		EXP13921		FCM	Parsed	2883
ES834873		EXP13921		FCM	Parsed	2883
ES834876		EXP13921		FCM	Parsed	2883
ES834879		EXP13921		FCM	Parsed	2883
ES834881		EXP13921		FCM	Parsed	2883
ES834909		EXP13921		FCM	Parsed	2883
ES834920		EXP13921		FCM	Parsed	2883
ES834921		EXP13921		FCM	Parsed	2883
ES834922		EXP13921		FCM	Parsed	2883
ES834941		EXP13921		FCM	Parsed	2883
ES834942		EXP13921		FCM	Parsed	2883
ES834947		EXP13921		FCM	Parsed	2883
ES834948		EXP13921		FCM	Parsed	2883
ES834957		EXP13921		FCM	Parsed	2883
ES834969		EXP13921		FCM	Parsed	2883
ES834973		EXP13921		FCM	Parsed	2883
ES835004		EXP13921		FCM	Parsed	2883
ES835010		EXP13921		FCM	Parsed	2883
ES835018		EXP13921		FCM	Parsed	2883
ES835020		EXP13921		FCM	Parsed	2883
ES835024		EXP13921		FCM	Parsed	2883
ES835029		EXP13921		FCM	Parsed	2883
ES835030		EXP13921		FCM	Parsed	2883
