EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES718236	GSM744984	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718240	GSM744945	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718255	GSM744987	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718259	GSM744964	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717778	GSM744901	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717788	GSM744890	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717792	GSM744886	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717794	GSM744929	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717796	GSM744852	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718280	GSM745039	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718308	GSM745005	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717661		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717676		EXP11773		OTHER	Not_Parsed	2799
ES717677		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717743		EXP11773		OTHER	Not_Parsed	2799
ES717699		EXP11773		OTHER	Not_Parsed	2799
ES717701		EXP11773		OTHER	Not_Parsed	2799
ES717705		EXP11773		OTHER	Not_Parsed	2799
ES717712		EXP11773		OTHER	Not_Parsed	2799
ES760862		EXP13539		HAI	Parsed	2799
ES760866		EXP13539		HAI	Parsed	2799
ES760867		EXP13539		HAI	Parsed	2799
ES760868		EXP13539		HAI	Parsed	2799
ES760890		EXP13539		HAI	Parsed	2799
ES760815		EXP13540		OTHER	Not_Parsed	2799
ES760816		EXP13540		OTHER	Not_Parsed	2799
ES760822		EXP13540		OTHER	Not_Parsed	2799
ES760836		EXP13540		OTHER	Not_Parsed	2799
ES760848		EXP13540		OTHER	Not_Parsed	2799
ES760849		EXP13540		OTHER	Not_Parsed	2799
ES760858		EXP13540		OTHER	Not_Parsed	2799
ES760859		EXP13540		OTHER	Not_Parsed	2799
ES823414		EXP13887		PUBLIC REPOSITORY	Parsed	2799
ES823419		EXP13887		PUBLIC REPOSITORY	Parsed	2799
ES823420		EXP13887		PUBLIC REPOSITORY	Parsed	2799
ES492928	microarray experiment BAY_SUBJECT_000022 day 21	EXP10591		OTHER	Not_Parsed	2799
ES492934	microarray experiment BAY_SUBJECT_000023 day 7	EXP10591		OTHER	Not_Parsed	2799
ES492941	microarray experiment BAY_SUBJECT_000024 day 1	EXP10591		OTHER	Not_Parsed	2799
ES492839	microarray experiment BAY_SUBJECT_000006 day 28	EXP10591		OTHER	Not_Parsed	2799
ES492844	microarray experiment BAY_SUBJECT_000009 day 7	EXP10591		OTHER	Not_Parsed	2799
ES492847	microarray experiment BAY_SUBJECT_000009 day 21	EXP10591		OTHER	Not_Parsed	2799
ES492848	microarray experiment BAY_SUBJECT_000009 day 28	EXP10591		OTHER	Not_Parsed	2799
ES492861	microarray experiment BAY_SUBJECT_000012 day 3	EXP10591		OTHER	Not_Parsed	2799
ES492805	microarray experiment BAY_SUBJECT_000002 day -7	EXP10591		OTHER	Not_Parsed	2799
ES492808	microarray experiment BAY_SUBJECT_000002 day 3	EXP10591		OTHER	Not_Parsed	2799
ES492811	microarray experiment BAY_SUBJECT_000002 day 14	EXP10591		OTHER	Not_Parsed	2799
ES492822	microarray experiment BAY_SUBJECT_000003 day 28	EXP10591		OTHER	Not_Parsed	2799
ES492825	microarray experiment BAY_SUBJECT_000005 day 1	EXP10591		OTHER	Not_Parsed	2799
ES492834	microarray experiment BAY_SUBJECT_000006 day 3	EXP10591		OTHER	Not_Parsed	2799
ES492909	microarray experiment BAY_SUBJECT_000020 day 14	EXP10591		OTHER	Not_Parsed	2799
ES492972	HAI experiment BAY_SUBJECT_000023 day 0	EXP10592		HAI	Parsed	2799
ES492974	HAI experiment BAY_SUBJECT_000023 day 28	EXP10592		HAI	Parsed	2799
ES492978	HAI experiment BAY_SUBJECT_000025 day 0	EXP10592		HAI	Parsed	2799
ES754068		EXP11770		FCM	Parsed	2799
ES754954		EXP11770		FCM	Parsed	2799
ES754384		EXP11770		FCM	Parsed	2799
ES754399		EXP11770		FCM	Parsed	2799
ES754410		EXP11770		FCM	Parsed	2799
ES754411		EXP11770		FCM	Parsed	2799
ES754416		EXP11770		FCM	Parsed	2799
ES754854		EXP11770		FCM	Parsed	2799
ES754855		EXP11770		FCM	Parsed	2799
ES754864		EXP11770		FCM	Parsed	2799
ES754869		EXP11770		FCM	Parsed	2799
ES754871		EXP11770		FCM	Parsed	2799
ES755469		EXP11770		FCM	Parsed	2799
ES755470		EXP11770		FCM	Parsed	2799
ES755476		EXP11770		FCM	Parsed	2799
ES755481		EXP11770		FCM	Parsed	2799
ES755492		EXP11770		FCM	Parsed	2799
ES754262		EXP11770		FCM	Parsed	2799
ES754283		EXP11770		FCM	Parsed	2799
ES754293		EXP11770		FCM	Parsed	2799
ES754296		EXP11770		FCM	Parsed	2799
ES754738		EXP11770		FCM	Parsed	2799
ES754745		EXP11770		FCM	Parsed	2799
ES754752		EXP11770		FCM	Parsed	2799
ES754755		EXP11770		FCM	Parsed	2799
ES755346		EXP11770		FCM	Parsed	2799
ES755349		EXP11770		FCM	Parsed	2799
ES755356		EXP11770		FCM	Parsed	2799
ES755367		EXP11770		FCM	Parsed	2799
ES755370		EXP11770		FCM	Parsed	2799
ES755372		EXP11770		FCM	Parsed	2799
ES755972		EXP11770		FCM	Parsed	2799
ES754915		EXP11770		FCM	Parsed	2799
ES754916		EXP11770		FCM	Parsed	2799
ES754922		EXP11770		FCM	Parsed	2799
ES754930		EXP11770		FCM	Parsed	2799
ES755539		EXP11770		FCM	Parsed	2799
ES754360		EXP11770		FCM	Parsed	2799
ES754361		EXP11770		FCM	Parsed	2799
ES755548		EXP11770		FCM	Parsed	2799
ES755564		EXP11770		FCM	Parsed	2799
ES754370		EXP11770		FCM	Parsed	2799
ES754829		EXP11770		FCM	Parsed	2799
ES754834		EXP11770		FCM	Parsed	2799
ES754839		EXP11770		FCM	Parsed	2799
ES754844		EXP11770		FCM	Parsed	2799
ES754850		EXP11770		FCM	Parsed	2799
ES755424		EXP11770		FCM	Parsed	2799
ES755430		EXP11770		FCM	Parsed	2799
ES755441		EXP11770		FCM	Parsed	2799
ES755444		EXP11770		FCM	Parsed	2799
ES755455		EXP11770		FCM	Parsed	2799
ES755456		EXP11770		FCM	Parsed	2799
ES754881		EXP11770		FCM	Parsed	2799
ES754891		EXP11770		FCM	Parsed	2799
ES754090		EXP11770		FCM	Parsed	2799
ES755496		EXP11770		FCM	Parsed	2799
ES755507		EXP11770		FCM	Parsed	2799
ES755510		EXP11770		FCM	Parsed	2799
ES755514		EXP11770		FCM	Parsed	2799
ES755531		EXP11770		FCM	Parsed	2799
ES754320		EXP11770		FCM	Parsed	2799
ES754322		EXP11770		FCM	Parsed	2799
ES754327		EXP11770		FCM	Parsed	2799
ES754331		EXP11770		FCM	Parsed	2799
ES754775		EXP11770		FCM	Parsed	2799
ES754776		EXP11770		FCM	Parsed	2799
ES754777		EXP11770		FCM	Parsed	2799
ES754779		EXP11770		FCM	Parsed	2799
ES754794		EXP11770		FCM	Parsed	2799
ES754795		EXP11770		FCM	Parsed	2799
ES754799		EXP11770		FCM	Parsed	2799
ES754806		EXP11770		FCM	Parsed	2799
ES754812		EXP11770		FCM	Parsed	2799
ES755384		EXP11770		FCM	Parsed	2799
ES755395		EXP11770		FCM	Parsed	2799
ES755398		EXP11770		FCM	Parsed	2799
ES755403		EXP11770		FCM	Parsed	2799
ES755405		EXP11770		FCM	Parsed	2799
ES755415		EXP11770		FCM	Parsed	2799
ES754446		EXP11770		FCM	Parsed	2799
ES754449		EXP11770		FCM	Parsed	2799
ES754451		EXP11770		FCM	Parsed	2799
ES755042		EXP11770		FCM	Parsed	2799
ES754965		EXP11770		FCM	Parsed	2799
ES754972		EXP11770		FCM	Parsed	2799
ES754981		EXP11770		FCM	Parsed	2799
ES755574		EXP11770		FCM	Parsed	2799
ES755579		EXP11770		FCM	Parsed	2799
ES755596		EXP11770		FCM	Parsed	2799
ES755598		EXP11770		FCM	Parsed	2799
ES755601		EXP11770		FCM	Parsed	2799
ES755066		EXP11770		FCM	Parsed	2799
ES755671		EXP11770		FCM	Parsed	2799
ES755679		EXP11770		FCM	Parsed	2799
ES754502		EXP11770		FCM	Parsed	2799
ES754507		EXP11770		FCM	Parsed	2799
ES754518		EXP11770		FCM	Parsed	2799
ES754537		EXP11770		FCM	Parsed	2799
ES754539		EXP11770		FCM	Parsed	2799
ES755109		EXP11770		FCM	Parsed	2799
ES755137		EXP11770		FCM	Parsed	2799
ES754107		EXP11770		FCM	Parsed	2799
ES754113		EXP11770		FCM	Parsed	2799
ES754117		EXP11770		FCM	Parsed	2799
ES754120		EXP11770		FCM	Parsed	2799
ES754121		EXP11770		FCM	Parsed	2799
ES755743		EXP11770		FCM	Parsed	2799
ES755747		EXP11770		FCM	Parsed	2799
ES755749		EXP11770		FCM	Parsed	2799
ES755759		EXP11770		FCM	Parsed	2799
ES755771		EXP11770		FCM	Parsed	2799
ES755190		EXP11770		FCM	Parsed	2799
ES755191		EXP11770		FCM	Parsed	2799
ES755198		EXP11770		FCM	Parsed	2799
ES755823		EXP11770		FCM	Parsed	2799
ES755827		EXP11770		FCM	Parsed	2799
ES755836		EXP11770		FCM	Parsed	2799
ES754473		EXP11770		FCM	Parsed	2799
ES754481		EXP11770		FCM	Parsed	2799
ES754482		EXP11770		FCM	Parsed	2799
ES754498		EXP11770		FCM	Parsed	2799
ES755067		EXP11770		FCM	Parsed	2799
ES755073		EXP11770		FCM	Parsed	2799
ES755082		EXP11770		FCM	Parsed	2799
ES755084		EXP11770		FCM	Parsed	2799
ES755840		EXP11770		FCM	Parsed	2799
ES755849		EXP11770		FCM	Parsed	2799
ES755851		EXP11770		FCM	Parsed	2799
ES754997		EXP11770		FCM	Parsed	2799
ES755101		EXP11770		FCM	Parsed	2799
ES755104		EXP11770		FCM	Parsed	2799
ES755705		EXP11770		FCM	Parsed	2799
ES755706		EXP11770		FCM	Parsed	2799
ES754143		EXP11770		FCM	Parsed	2799
ES754154		EXP11770		FCM	Parsed	2799
ES754162		EXP11770		FCM	Parsed	2799
ES754166		EXP11770		FCM	Parsed	2799
ES754169		EXP11770		FCM	Parsed	2799
ES754626		EXP11770		FCM	Parsed	2799
ES754631		EXP11770		FCM	Parsed	2799
ES755618		EXP11770		FCM	Parsed	2799
ES755634		EXP11770		FCM	Parsed	2799
ES755651		EXP11770		FCM	Parsed	2799
ES754071		EXP11770		FCM	Parsed	2799
ES754095		EXP11770		FCM	Parsed	2799
ES754098		EXP11770		FCM	Parsed	2799
ES754540		EXP11770		FCM	Parsed	2799
ES754541		EXP11770		FCM	Parsed	2799
ES754544		EXP11770		FCM	Parsed	2799
ES754547		EXP11770		FCM	Parsed	2799
ES754570		EXP11770		FCM	Parsed	2799
ES755150		EXP11770		FCM	Parsed	2799
ES755174		EXP11770		FCM	Parsed	2799
ES755179		EXP11770		FCM	Parsed	2799
ES755180		EXP11770		FCM	Parsed	2799
ES755775		EXP11770		FCM	Parsed	2799
ES755780		EXP11770		FCM	Parsed	2799
ES755785		EXP11770		FCM	Parsed	2799
ES755789		EXP11770		FCM	Parsed	2799
ES755790		EXP11770		FCM	Parsed	2799
ES755798		EXP11770		FCM	Parsed	2799
ES755799		EXP11770		FCM	Parsed	2799
ES755811		EXP11770		FCM	Parsed	2799
ES754124		EXP11770		FCM	Parsed	2799
ES754130		EXP11770		FCM	Parsed	2799
ES754133		EXP11770		FCM	Parsed	2799
ES754134		EXP11770		FCM	Parsed	2799
ES754136		EXP11770		FCM	Parsed	2799
ES754137		EXP11770		FCM	Parsed	2799
ES754139		EXP11770		FCM	Parsed	2799
ES754587		EXP11770		FCM	Parsed	2799
ES754603		EXP11770		FCM	Parsed	2799
ES754616		EXP11770		FCM	Parsed	2799
ES754617		EXP11770		FCM	Parsed	2799
ES755184		EXP11770		FCM	Parsed	2799
ES753979		EXP11770		FCM	Parsed	2799
ES755860		EXP11770		FCM	Parsed	2799
ES755872		EXP11770		FCM	Parsed	2799
ES755873		EXP11770		FCM	Parsed	2799
ES754226		EXP11770		FCM	Parsed	2799
ES754236		EXP11770		FCM	Parsed	2799
ES754245		EXP11770		FCM	Parsed	2799
ES754699		EXP11770		FCM	Parsed	2799
ES754703		EXP11770		FCM	Parsed	2799
ES754712		EXP11770		FCM	Parsed	2799
ES754718		EXP11770		FCM	Parsed	2799
ES754728		EXP11770		FCM	Parsed	2799
ES755319		EXP11770		FCM	Parsed	2799
ES755322		EXP11770		FCM	Parsed	2799
ES755325		EXP11770		FCM	Parsed	2799
ES755328		EXP11770		FCM	Parsed	2799
ES755329		EXP11770		FCM	Parsed	2799
ES755330		EXP11770		FCM	Parsed	2799
ES755938		EXP11770		FCM	Parsed	2799
ES755959		EXP11770		FCM	Parsed	2799
ES754184		EXP11770		FCM	Parsed	2799
ES754188		EXP11770		FCM	Parsed	2799
ES754190		EXP11770		FCM	Parsed	2799
ES754214		EXP11770		FCM	Parsed	2799
ES754218		EXP11770		FCM	Parsed	2799
ES754658		EXP11770		FCM	Parsed	2799
ES754660		EXP11770		FCM	Parsed	2799
ES754661		EXP11770		FCM	Parsed	2799
ES754663		EXP11770		FCM	Parsed	2799
ES754666		EXP11770		FCM	Parsed	2799
ES755262		EXP11770		FCM	Parsed	2799
ES755277		EXP11770		FCM	Parsed	2799
ES753759		EXP11770		FCM	Parsed	2799
ES755286		EXP11770		FCM	Parsed	2799
ES755300		EXP11770		FCM	Parsed	2799
ES755903		EXP11770		FCM	Parsed	2799
ES755904		EXP11770		FCM	Parsed	2799
ES755907		EXP11770		FCM	Parsed	2799
ES755921		EXP11770		FCM	Parsed	2799
ES755922		EXP11770		FCM	Parsed	2799
ES755930		EXP11770		FCM	Parsed	2799
ES753920		EXP11770		FCM	Parsed	2799
ES753916		EXP11770		FCM	Parsed	2799
ES753877		EXP11770		FCM	Parsed	2799
ES753881		EXP11770		FCM	Parsed	2799
ES753924		EXP11770		FCM	Parsed	2799
ES753992		EXP11770		FCM	Parsed	2799
ES753995		EXP11770		FCM	Parsed	2799
ES753998		EXP11770		FCM	Parsed	2799
ES754000		EXP11770		FCM	Parsed	2799
ES753760		EXP11770		FCM	Parsed	2799
ES753768		EXP11770		FCM	Parsed	2799
ES754008		EXP11770		FCM	Parsed	2799
ES754010		EXP11770		FCM	Parsed	2799
ES753851		EXP11770		FCM	Parsed	2799
ES754005		EXP11770		FCM	Parsed	2799
ES753772		EXP11770		FCM	Parsed	2799
ES753780		EXP11770		FCM	Parsed	2799
ES753886		EXP11770		FCM	Parsed	2799
ES754648		EXP11770		FCM	Parsed	2799
ES754649		EXP11770		FCM	Parsed	2799
ES754656		EXP11770		FCM	Parsed	2799
ES755226		EXP11770		FCM	Parsed	2799
ES755227		EXP11770		FCM	Parsed	2799
ES755228		EXP11770		FCM	Parsed	2799
ES755237		EXP11770		FCM	Parsed	2799
ES755256		EXP11770		FCM	Parsed	2799
ES754037		EXP11770		FCM	Parsed	2799
ES753854		EXP11770		FCM	Parsed	2799
ES753901		EXP11770		FCM	Parsed	2799
ES753904		EXP11770		FCM	Parsed	2799
ES753956		EXP11770		FCM	Parsed	2799
ES753869		EXP11770		FCM	Parsed	2799
ES753893		EXP11770		FCM	Parsed	2799
ES753895		EXP11770		FCM	Parsed	2799
ES753898		EXP11770		FCM	Parsed	2799
ES753962		EXP11770		FCM	Parsed	2799
ES753793		EXP11770		FCM	Parsed	2799
ES754043		EXP11770		FCM	Parsed	2799
ES753807		EXP11770		FCM	Parsed	2799
ES753808		EXP11770		FCM	Parsed	2799
ES753825		EXP11770		FCM	Parsed	2799
ES753828		EXP11770		FCM	Parsed	2799
ES754045		EXP11770		FCM	Parsed	2799
ES754054		EXP11770		FCM	Parsed	2799
ES753818		EXP11770		FCM	Parsed	2799
ES753788		EXP11770		FCM	Parsed	2799
ES735998		EXP11771		MBAA	Parsed	2799
ES736009		EXP11771		MBAA	Parsed	2799
ES736019		EXP11771		MBAA	Parsed	2799
ES736032		EXP11771		MBAA	Parsed	2799
ES736033		EXP11771		MBAA	Parsed	2799
ES736037		EXP11771		MBAA	Parsed	2799
ES736064		EXP11771		MBAA	Parsed	2799
ES736070		EXP11771		MBAA	Parsed	2799
ES736082		EXP11771		MBAA	Parsed	2799
ES736088		EXP11771		MBAA	Parsed	2799
ES736106		EXP11771		MBAA	Parsed	2799
ES735939		EXP11771		MBAA	Parsed	2799
ES735947		EXP11771		MBAA	Parsed	2799
ES735951		EXP11771		MBAA	Parsed	2799
ES735954		EXP11771		MBAA	Parsed	2799
ES735962		EXP11771		MBAA	Parsed	2799
ES735966		EXP11771		MBAA	Parsed	2799
ES735968		EXP11771		MBAA	Parsed	2799
ES735982		EXP11771		MBAA	Parsed	2799
ES717982	GSM745382	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717815	GSM744903	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717820	GSM744936	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717824	GSM744917	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717827	GSM744882	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717830	GSM744843	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717931	GSM745354	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717938	GSM745294	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717951	GSM745253	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717952	GSM745355	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717955	GSM745314	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717965	GSM745370	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717966	GSM745317	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717968	GSM745224	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717890	GSM745239	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717908	GSM745359	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717913	GSM745225	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717914	GSM745363	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717859	GSM744938	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717872	GSM744849	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717873	GSM744895	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717883	GSM745220	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717998	GSM745301	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717999	GSM745312	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718000	GSM745235	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718012	GSM745270	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718060	GSM745257	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718062	GSM745332	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718068	GSM745136	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718072	GSM745129	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718085	GSM745064	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718091	GSM745101	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718093	GSM745085	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718096	GSM745177	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718098	GSM745148	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718209	GSM745075	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718226	GSM744986	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718228	GSM745043	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718024	GSM745268	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718026	GSM745278	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718051	GSM745339	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718052	GSM745323	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718161	GSM745078	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718163	GSM745139	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718168	GSM745180	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718104	GSM745106	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718110	GSM745146	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718116	GSM745138	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718136	GSM745159	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718138	GSM745123	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718247	GSM745037	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718254	GSM744978	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718256	GSM745008	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718260	GSM745006	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717776	GSM744868	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717777	GSM744934	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717779	GSM744835	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717791	GSM744857	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718272	GSM745012	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718285	GSM744994	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718288	GSM744944	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718291	GSM745020	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718298	GSM744995	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718300	GSM745015	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES718301	GSM745034	EXP11772		PUBLIC REPOSITORY	Parsed	2799
ES717673		EXP11773		OTHER	Not_Parsed	2799
ES717679		EXP11773		OTHER	Not_Parsed	2799
ES717680		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717681		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717689		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717737		EXP11773		OTHER	Not_Parsed	2799
ES717740		EXP11773		OTHER	Not_Parsed	2799
ES717693		EXP11773		VIRUS NEUTRALIZATION	Parsed	2799
ES717703		EXP11773		OTHER	Not_Parsed	2799
ES717704		EXP11773		OTHER	Not_Parsed	2799
ES717709		EXP11773		OTHER	Not_Parsed	2799
ES717714		EXP11773		OTHER	Not_Parsed	2799
ES717719		EXP11773		OTHER	Not_Parsed	2799
ES717723		EXP11773		OTHER	Not_Parsed	2799
ES760861		EXP13539		HAI	Parsed	2799
ES760883		EXP13539		HAI	Parsed	2799
ES760888		EXP13539		HAI	Parsed	2799
ES760900		EXP13539		HAI	Parsed	2799
ES760819		EXP13540		OTHER	Not_Parsed	2799
ES760832		EXP13540		OTHER	Not_Parsed	2799
ES760835		EXP13540		OTHER	Not_Parsed	2799
ES760838		EXP13540		OTHER	Not_Parsed	2799
ES760840		EXP13540		OTHER	Not_Parsed	2799
ES760855		EXP13540		OTHER	Not_Parsed	2799
ES823416		EXP13887		PUBLIC REPOSITORY	Parsed	2799
ES823418		EXP13887		PUBLIC REPOSITORY	Parsed	2799
ES823426		EXP13887		PUBLIC REPOSITORY	Parsed	2799
ES492924	microarray experiment BAY_SUBJECT_000022 day 3	EXP10591		OTHER	Not_Parsed	2799
ES492932	microarray experiment BAY_SUBJECT_000023 day 1	EXP10591		OTHER	Not_Parsed	2799
ES492940	microarray experiment BAY_SUBJECT_000024 day 0	EXP10591		OTHER	Not_Parsed	2799
ES492846	microarray experiment BAY_SUBJECT_000009 day 14	EXP10591		OTHER	Not_Parsed	2799
ES492863	microarray experiment BAY_SUBJECT_000012 day 10	EXP10591		OTHER	Not_Parsed	2799
ES492796	microarray experiment BAY_SUBJECT_000001 day -7	EXP10591		OTHER	Not_Parsed	2799
ES492798	microarray experiment BAY_SUBJECT_000001 day 1	EXP10591		OTHER	Not_Parsed	2799
ES492956	microarray experiment BAY_SUBJECT_000025 day 28	EXP10591		OTHER	Not_Parsed	2799
ES492871	microarray experiment BAY_SUBJECT_000013 day 7	EXP10591		OTHER	Not_Parsed	2799
ES492879	microarray experiment BAY_SUBJECT_000015 day 3	EXP10591		OTHER	Not_Parsed	2799
ES492884	microarray experiment BAY_SUBJECT_000015 day 28	EXP10591		OTHER	Not_Parsed	2799
ES492902	microarray experiment BAY_SUBJECT_000018 day 28	EXP10591		OTHER	Not_Parsed	2799
ES492906	microarray experiment BAY_SUBJECT_000020 day 3	EXP10591		OTHER	Not_Parsed	2799
ES492910	microarray experiment BAY_SUBJECT_000020 day 21	EXP10591		OTHER	Not_Parsed	2799
ES492914	microarray experiment BAY_SUBJECT_000021 day 1	EXP10591		OTHER	Not_Parsed	2799
ES492918	microarray experiment BAY_SUBJECT_000021 day 14	EXP10591		OTHER	Not_Parsed	2799
ES492959	HAI experiment BAY_SUBJECT_000005 day 0	EXP10592		HAI	Parsed	2799
ES492980	HAI experiment BAY_SUBJECT_000025 day 28	EXP10592		HAI	Parsed	2799
ES754952		EXP11770		FCM	Parsed	2799
ES754397		EXP11770		FCM	Parsed	2799
ES754403		EXP11770		FCM	Parsed	2799
ES754404		EXP11770		FCM	Parsed	2799
ES754407		EXP11770		FCM	Parsed	2799
ES754408		EXP11770		FCM	Parsed	2799
ES754861		EXP11770		FCM	Parsed	2799
ES754862		EXP11770		FCM	Parsed	2799
ES754868		EXP11770		FCM	Parsed	2799
ES755458		EXP11770		FCM	Parsed	2799
ES755482		EXP11770		FCM	Parsed	2799
ES754263		EXP11770		FCM	Parsed	2799
ES754281		EXP11770		FCM	Parsed	2799
ES754285		EXP11770		FCM	Parsed	2799
ES754288		EXP11770		FCM	Parsed	2799
ES754289		EXP11770		FCM	Parsed	2799
ES754743		EXP11770		FCM	Parsed	2799
ES754747		EXP11770		FCM	Parsed	2799
ES754753		EXP11770		FCM	Parsed	2799
ES754762		EXP11770		FCM	Parsed	2799
ES754767		EXP11770		FCM	Parsed	2799
ES754768		EXP11770		FCM	Parsed	2799
ES755357		EXP11770		FCM	Parsed	2799
ES755358		EXP11770		FCM	Parsed	2799
ES755362		EXP11770		FCM	Parsed	2799
ES755365		EXP11770		FCM	Parsed	2799
ES755366		EXP11770		FCM	Parsed	2799
ES755369		EXP11770		FCM	Parsed	2799
ES755374		EXP11770		FCM	Parsed	2799
ES754928		EXP11770		FCM	Parsed	2799
ES754932		EXP11770		FCM	Parsed	2799
ES754933		EXP11770		FCM	Parsed	2799
ES754934		EXP11770		FCM	Parsed	2799
ES754945		EXP11770		FCM	Parsed	2799
ES754948		EXP11770		FCM	Parsed	2799
ES754342		EXP11770		FCM	Parsed	2799
ES754354		EXP11770		FCM	Parsed	2799
ES754357		EXP11770		FCM	Parsed	2799
ES755545		EXP11770		FCM	Parsed	2799
ES755556		EXP11770		FCM	Parsed	2799
ES755558		EXP11770		FCM	Parsed	2799
ES755563		EXP11770		FCM	Parsed	2799
ES755565		EXP11770		FCM	Parsed	2799
ES755567		EXP11770		FCM	Parsed	2799
ES755573		EXP11770		FCM	Parsed	2799
ES754368		EXP11770		FCM	Parsed	2799
ES754372		EXP11770		FCM	Parsed	2799
ES754377		EXP11770		FCM	Parsed	2799
ES754378		EXP11770		FCM	Parsed	2799
ES754379		EXP11770		FCM	Parsed	2799
ES754825		EXP11770		FCM	Parsed	2799
ES754832		EXP11770		FCM	Parsed	2799
