EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES779607		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779610		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779612		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779415		EXP13682		OTHER	Not_Parsed	2799
ES779427		EXP13682		OTHER	Not_Parsed	2799
ES779466		EXP13682		OTHER	Not_Parsed	2799
ES779468		EXP13682		OTHER	Not_Parsed	2799
ES784230		EXP13679		FCM	Parsed	2799
ES783589		EXP13679		FCM	Parsed	2799
ES783595		EXP13679		FCM	Parsed	2799
ES783581		EXP13679		FCM	Parsed	2799
ES783583		EXP13679		FCM	Parsed	2799
ES784132		EXP13679		FCM	Parsed	2799
ES784114		EXP13679		FCM	Parsed	2799
ES784121		EXP13679		FCM	Parsed	2799
ES784272		EXP13679		FCM	Parsed	2799
ES783634		EXP13679		FCM	Parsed	2799
ES784361		EXP13679		FCM	Parsed	2799
ES784368		EXP13679		FCM	Parsed	2799
ES784207		EXP13679		FCM	Parsed	2799
ES784250		EXP13679		FCM	Parsed	2799
ES783628		EXP13679		FCM	Parsed	2799
ES783629		EXP13679		FCM	Parsed	2799
ES783617		EXP13679		FCM	Parsed	2799
ES784219		EXP13679		FCM	Parsed	2799
ES784220		EXP13679		FCM	Parsed	2799
ES784308		EXP13679		FCM	Parsed	2799
ES784313		EXP13679		FCM	Parsed	2799
ES784315		EXP13679		FCM	Parsed	2799
ES784317		EXP13679		FCM	Parsed	2799
ES784319		EXP13679		FCM	Parsed	2799
ES784298		EXP13679		FCM	Parsed	2799
ES784302		EXP13679		FCM	Parsed	2799
ES784303		EXP13679		FCM	Parsed	2799
ES784192		EXP13679		FCM	Parsed	2799
ES783603		EXP13679		FCM	Parsed	2799
ES784158		EXP13679		FCM	Parsed	2799
ES784170		EXP13679		FCM	Parsed	2799
ES784235		EXP13679		FCM	Parsed	2799
ES784335		EXP13679		FCM	Parsed	2799
ES784244		EXP13679		FCM	Parsed	2799
ES784346		EXP13679		FCM	Parsed	2799
ES784350		EXP13679		FCM	Parsed	2799
ES784258		EXP13679		FCM	Parsed	2799
ES783655		EXP13679		FCM	Parsed	2799
ES783659		EXP13679		FCM	Parsed	2799
ES779501		EXP13680		HAI	Parsed	2799
ES779531		EXP13680		HAI	Parsed	2799
ES779537		EXP13680		HAI	Parsed	2799
ES779538		EXP13680		HAI	Parsed	2799
ES779543		EXP13680		HAI	Parsed	2799
ES779550		EXP13680		HAI	Parsed	2799
ES779667		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779676		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779679		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779681		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779683		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779685		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779701		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779704		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779620		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779630		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779631		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779642		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779644		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779660		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779587		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779604		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779611		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779400		EXP13682		OTHER	Not_Parsed	2799
ES779404		EXP13682		OTHER	Not_Parsed	2799
ES779405		EXP13682		OTHER	Not_Parsed	2799
ES779406		EXP13682		OTHER	Not_Parsed	2799
ES779412		EXP13682		OTHER	Not_Parsed	2799
ES779416		EXP13682		OTHER	Not_Parsed	2799
ES779420		EXP13682		OTHER	Not_Parsed	2799
ES779428		EXP13682		OTHER	Not_Parsed	2799
ES779431		EXP13682		OTHER	Not_Parsed	2799
ES779434		EXP13682		OTHER	Not_Parsed	2799
ES779443		EXP13682		OTHER	Not_Parsed	2799
ES779456		EXP13682		OTHER	Not_Parsed	2799
ES779461		EXP13682		OTHER	Not_Parsed	2799
ES779471		EXP13682		OTHER	Not_Parsed	2799
ES779472		EXP13682		OTHER	Not_Parsed	2799
ES784227		EXP13679		FCM	Parsed	2799
ES784231		EXP13679		FCM	Parsed	2799
ES783594		EXP13679		FCM	Parsed	2799
ES783596		EXP13679		FCM	Parsed	2799
ES783647		EXP13679		FCM	Parsed	2799
ES783584		EXP13679		FCM	Parsed	2799
ES784130		EXP13679		FCM	Parsed	2799
ES784136		EXP13679		FCM	Parsed	2799
ES784137		EXP13679		FCM	Parsed	2799
ES784141		EXP13679		FCM	Parsed	2799
ES784118		EXP13679		FCM	Parsed	2799
ES784269		EXP13679		FCM	Parsed	2799
ES783640		EXP13679		FCM	Parsed	2799
ES784364		EXP13679		FCM	Parsed	2799
ES784369		EXP13679		FCM	Parsed	2799
ES784203		EXP13679		FCM	Parsed	2799
ES784205		EXP13679		FCM	Parsed	2799
ES784211		EXP13679		FCM	Parsed	2799
ES783621		EXP13679		FCM	Parsed	2799
ES783632		EXP13679		FCM	Parsed	2799
ES783633		EXP13679		FCM	Parsed	2799
ES783614		EXP13679		FCM	Parsed	2799
ES783616		EXP13679		FCM	Parsed	2799
ES784306		EXP13679		FCM	Parsed	2799
ES784291		EXP13679		FCM	Parsed	2799
ES784293		EXP13679		FCM	Parsed	2799
ES784301		EXP13679		FCM	Parsed	2799
ES784187		EXP13679		FCM	Parsed	2799
ES784191		EXP13679		FCM	Parsed	2799
ES784201		EXP13679		FCM	Parsed	2799
ES784150		EXP13679		FCM	Parsed	2799
ES784156		EXP13679		FCM	Parsed	2799
ES784157		EXP13679		FCM	Parsed	2799
ES784159		EXP13679		FCM	Parsed	2799
ES784171		EXP13679		FCM	Parsed	2799
ES784237		EXP13679		FCM	Parsed	2799
ES784238		EXP13679		FCM	Parsed	2799
ES784247		EXP13679		FCM	Parsed	2799
ES784348		EXP13679		FCM	Parsed	2799
ES784351		EXP13679		FCM	Parsed	2799
ES784260		EXP13679		FCM	Parsed	2799
ES783654		EXP13679		FCM	Parsed	2799
ES783660		EXP13679		FCM	Parsed	2799
ES783662		EXP13679		FCM	Parsed	2799
ES779483		EXP13680		HAI	Parsed	2799
ES779485		EXP13680		HAI	Parsed	2799
ES779487		EXP13680		HAI	Parsed	2799
ES779495		EXP13680		HAI	Parsed	2799
ES779503		EXP13680		HAI	Parsed	2799
ES779504		EXP13680		HAI	Parsed	2799
ES779508		EXP13680		HAI	Parsed	2799
ES779512		EXP13680		HAI	Parsed	2799
ES779514		EXP13680		HAI	Parsed	2799
ES779526		EXP13680		HAI	Parsed	2799
ES779527		EXP13680		HAI	Parsed	2799
ES779541		EXP13680		HAI	Parsed	2799
ES779542		EXP13680		HAI	Parsed	2799
ES779545		EXP13680		HAI	Parsed	2799
ES779548		EXP13680		HAI	Parsed	2799
ES779559		EXP13680		HAI	Parsed	2799
ES779561		EXP13680		HAI	Parsed	2799
ES779662		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779664		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779668		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779671		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779680		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779691		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779692		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779696		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779700		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779702		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779617		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779621		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779640		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779570		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779602		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779603		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779414		EXP13682		OTHER	Not_Parsed	2799
ES779433		EXP13682		OTHER	Not_Parsed	2799
ES779440		EXP13682		OTHER	Not_Parsed	2799
ES779449		EXP13682		OTHER	Not_Parsed	2799
ES779451		EXP13682		OTHER	Not_Parsed	2799
ES779469		EXP13682		OTHER	Not_Parsed	2799
ES779470		EXP13682		OTHER	Not_Parsed	2799
ES779475		EXP13682		OTHER	Not_Parsed	2799
ES783585		EXP13679		FCM	Parsed	2799
ES783588		EXP13679		FCM	Parsed	2799
ES783597		EXP13679		FCM	Parsed	2799
ES783577		EXP13679		FCM	Parsed	2799
ES783578		EXP13679		FCM	Parsed	2799
ES784142		EXP13679		FCM	Parsed	2799
ES784116		EXP13679		FCM	Parsed	2799
ES784273		EXP13679		FCM	Parsed	2799
ES784124		EXP13679		FCM	Parsed	2799
ES783639		EXP13679		FCM	Parsed	2799
ES783642		EXP13679		FCM	Parsed	2799
ES783643		EXP13679		FCM	Parsed	2799
ES784360		EXP13679		FCM	Parsed	2799
ES784366		EXP13679		FCM	Parsed	2799
ES784367		EXP13679		FCM	Parsed	2799
ES784370		EXP13679		FCM	Parsed	2799
ES784213		EXP13679		FCM	Parsed	2799
ES784216		EXP13679		FCM	Parsed	2799
ES784255		EXP13679		FCM	Parsed	2799
ES783630		EXP13679		FCM	Parsed	2799
ES784225		EXP13679		FCM	Parsed	2799
ES784311		EXP13679		FCM	Parsed	2799
ES784356		EXP13679		FCM	Parsed	2799
ES784357		EXP13679		FCM	Parsed	2799
ES784276		EXP13679		FCM	Parsed	2799
ES784281		EXP13679		FCM	Parsed	2799
ES784297		EXP13679		FCM	Parsed	2799
ES784300		EXP13679		FCM	Parsed	2799
ES784195		EXP13679		FCM	Parsed	2799
ES784200		EXP13679		FCM	Parsed	2799
ES783608		EXP13679		FCM	Parsed	2799
ES784152		EXP13679		FCM	Parsed	2799
ES784155		EXP13679		FCM	Parsed	2799
ES784341		EXP13679		FCM	Parsed	2799
ES784342		EXP13679		FCM	Parsed	2799
ES784174		EXP13679		FCM	Parsed	2799
ES784180		EXP13679		FCM	Parsed	2799
ES784332		EXP13679		FCM	Parsed	2799
ES784240		EXP13679		FCM	Parsed	2799
ES784243		EXP13679		FCM	Parsed	2799
ES784349		EXP13679		FCM	Parsed	2799
ES784261		EXP13679		FCM	Parsed	2799
ES783664		EXP13679		FCM	Parsed	2799
ES779493		EXP13680		HAI	Parsed	2799
ES779498		EXP13680		HAI	Parsed	2799
ES779500		EXP13680		HAI	Parsed	2799
ES779511		EXP13680		HAI	Parsed	2799
ES779517		EXP13680		HAI	Parsed	2799
ES779519		EXP13680		HAI	Parsed	2799
ES779521		EXP13680		HAI	Parsed	2799
ES779524		EXP13680		HAI	Parsed	2799
ES779528		EXP13680		HAI	Parsed	2799
ES779532		EXP13680		HAI	Parsed	2799
ES779549		EXP13680		HAI	Parsed	2799
ES779551		EXP13680		HAI	Parsed	2799
ES779565		EXP13680		HAI	Parsed	2799
ES779666		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779673		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779686		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779689		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779695		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779699		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779703		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779707		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779623		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779632		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779639		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779576		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779577		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779578		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779590		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779592		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779599		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779613		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779422		EXP13682		OTHER	Not_Parsed	2799
ES779426		EXP13682		OTHER	Not_Parsed	2799
ES779429		EXP13682		OTHER	Not_Parsed	2799
ES779447		EXP13682		OTHER	Not_Parsed	2799
ES779452		EXP13682		OTHER	Not_Parsed	2799
ES779457		EXP13682		OTHER	Not_Parsed	2799
ES779462		EXP13682		OTHER	Not_Parsed	2799
ES779474		EXP13682		OTHER	Not_Parsed	2799
ES784226		EXP13679		FCM	Parsed	2799
ES783580		EXP13679		FCM	Parsed	2799
ES784135		EXP13679		FCM	Parsed	2799
ES784138		EXP13679		FCM	Parsed	2799
ES784143		EXP13679		FCM	Parsed	2799
ES784268		EXP13679		FCM	Parsed	2799
ES784125		EXP13679		FCM	Parsed	2799
ES783638		EXP13679		FCM	Parsed	2799
ES783641		EXP13679		FCM	Parsed	2799
ES784362		EXP13679		FCM	Parsed	2799
ES784253		EXP13679		FCM	Parsed	2799
ES783622		EXP13679		FCM	Parsed	2799
ES783625		EXP13679		FCM	Parsed	2799
ES783612		EXP13679		FCM	Parsed	2799
ES784223		EXP13679		FCM	Parsed	2799
ES784312		EXP13679		FCM	Parsed	2799
ES784314		EXP13679		FCM	Parsed	2799
ES784354		EXP13679		FCM	Parsed	2799
ES784324		EXP13679		FCM	Parsed	2799
ES784279		EXP13679		FCM	Parsed	2799
ES784280		EXP13679		FCM	Parsed	2799
ES784290		EXP13679		FCM	Parsed	2799
ES784194		EXP13679		FCM	Parsed	2799
ES784196		EXP13679		FCM	Parsed	2799
ES784198		EXP13679		FCM	Parsed	2799
ES783604		EXP13679		FCM	Parsed	2799
ES783605		EXP13679		FCM	Parsed	2799
ES783607		EXP13679		FCM	Parsed	2799
ES784145		EXP13679		FCM	Parsed	2799
ES784151		EXP13679		FCM	Parsed	2799
ES784153		EXP13679		FCM	Parsed	2799
ES784162		EXP13679		FCM	Parsed	2799
ES784234		EXP13679		FCM	Parsed	2799
ES784339		EXP13679		FCM	Parsed	2799
ES784340		EXP13679		FCM	Parsed	2799
ES784175		EXP13679		FCM	Parsed	2799
ES784178		EXP13679		FCM	Parsed	2799
ES784179		EXP13679		FCM	Parsed	2799
ES784334		EXP13679		FCM	Parsed	2799
ES784241		EXP13679		FCM	Parsed	2799
ES784242		EXP13679		FCM	Parsed	2799
ES784249		EXP13679		FCM	Parsed	2799
ES784353		EXP13679		FCM	Parsed	2799
ES784265		EXP13679		FCM	Parsed	2799
ES784275		EXP13679		FCM	Parsed	2799
ES783661		EXP13679		FCM	Parsed	2799
ES779479		EXP13680		HAI	Parsed	2799
ES779491		EXP13680		HAI	Parsed	2799
ES779492		EXP13680		HAI	Parsed	2799
ES779496		EXP13680		HAI	Parsed	2799
ES779502		EXP13680		HAI	Parsed	2799
ES779506		EXP13680		HAI	Parsed	2799
ES779507		EXP13680		HAI	Parsed	2799
ES779515		EXP13680		HAI	Parsed	2799
ES779540		EXP13680		HAI	Parsed	2799
ES779560		EXP13680		HAI	Parsed	2799
ES779566		EXP13680		HAI	Parsed	2799
ES779568		EXP13680		HAI	Parsed	2799
ES779672		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779675		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779693		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779622		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779635		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779638		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779641		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779645		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779653		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779656		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779657		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779659		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779571		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779572		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779574		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779581		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779582		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779606		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779401		EXP13682		OTHER	Not_Parsed	2799
ES779410		EXP13682		OTHER	Not_Parsed	2799
ES779421		EXP13682		OTHER	Not_Parsed	2799
ES779425		EXP13682		OTHER	Not_Parsed	2799
ES779435		EXP13682		OTHER	Not_Parsed	2799
ES779446		EXP13682		OTHER	Not_Parsed	2799
ES779450		EXP13682		OTHER	Not_Parsed	2799
ES779454		EXP13682		OTHER	Not_Parsed	2799
ES779473		EXP13682		OTHER	Not_Parsed	2799
ES784233		EXP13679		FCM	Parsed	2799
ES783586		EXP13679		FCM	Parsed	2799
ES783593		EXP13679		FCM	Parsed	2799
ES783599		EXP13679		FCM	Parsed	2799
ES783645		EXP13679		FCM	Parsed	2799
ES783646		EXP13679		FCM	Parsed	2799
ES784120		EXP13679		FCM	Parsed	2799
ES784122		EXP13679		FCM	Parsed	2799
ES784266		EXP13679		FCM	Parsed	2799
ES784270		EXP13679		FCM	Parsed	2799
ES784358		EXP13679		FCM	Parsed	2799
ES784363		EXP13679		FCM	Parsed	2799
ES784371		EXP13679		FCM	Parsed	2799
ES784204		EXP13679		FCM	Parsed	2799
ES784208		EXP13679		FCM	Parsed	2799
ES784214		EXP13679		FCM	Parsed	2799
ES784217		EXP13679		FCM	Parsed	2799
ES783623		EXP13679		FCM	Parsed	2799
ES783611		EXP13679		FCM	Parsed	2799
ES783615		EXP13679		FCM	Parsed	2799
ES784307		EXP13679		FCM	Parsed	2799
ES784316		EXP13679		FCM	Parsed	2799
ES784322		EXP13679		FCM	Parsed	2799
ES784328		EXP13679		FCM	Parsed	2799
ES784336		EXP13679		FCM	Parsed	2799
ES784289		EXP13679		FCM	Parsed	2799
ES784292		EXP13679		FCM	Parsed	2799
ES784296		EXP13679		FCM	Parsed	2799
ES784305		EXP13679		FCM	Parsed	2799
ES784193		EXP13679		FCM	Parsed	2799
ES784199		EXP13679		FCM	Parsed	2799
ES783602		EXP13679		FCM	Parsed	2799
ES784147		EXP13679		FCM	Parsed	2799
ES784160		EXP13679		FCM	Parsed	2799
ES784168		EXP13679		FCM	Parsed	2799
ES784344		EXP13679		FCM	Parsed	2799
ES784173		EXP13679		FCM	Parsed	2799
ES784176		EXP13679		FCM	Parsed	2799
ES784181		EXP13679		FCM	Parsed	2799
ES784330		EXP13679		FCM	Parsed	2799
ES784333		EXP13679		FCM	Parsed	2799
ES784345		EXP13679		FCM	Parsed	2799
ES784263		EXP13679		FCM	Parsed	2799
ES784274		EXP13679		FCM	Parsed	2799
ES783653		EXP13679		FCM	Parsed	2799
ES783663		EXP13679		FCM	Parsed	2799
ES779482		EXP13680		HAI	Parsed	2799
ES779488		EXP13680		HAI	Parsed	2799
ES779497		EXP13680		HAI	Parsed	2799
ES779547		EXP13680		HAI	Parsed	2799
ES779556		EXP13680		HAI	Parsed	2799
ES779557		EXP13680		HAI	Parsed	2799
ES779558		EXP13680		HAI	Parsed	2799
ES779563		EXP13680		HAI	Parsed	2799
ES779665		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779669		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779684		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779690		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779705		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779618		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779624		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779625		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779637		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779652		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779655		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779661		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779579		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779580		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779588		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779600		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779614		EXP13681		VIRUS NEUTRALIZATION	Parsed	2799
ES779407		EXP13682		OTHER	Not_Parsed	2799
ES779408		EXP13682		OTHER	Not_Parsed	2799
ES779423		EXP13682		OTHER	Not_Parsed	2799
ES779436		EXP13682		OTHER	Not_Parsed	2799
ES779437		EXP13682		OTHER	Not_Parsed	2799
ES779438		EXP13682		OTHER	Not_Parsed	2799
ES779445		EXP13682		OTHER	Not_Parsed	2799
ES779448		EXP13682		OTHER	Not_Parsed	2799
ES779455		EXP13682		OTHER	Not_Parsed	2799
ES779458		EXP13682		OTHER	Not_Parsed	2799
ES779463		EXP13682		OTHER	Not_Parsed	2799
ES784229		EXP13679		FCM	Parsed	2799
ES783587		EXP13679		FCM	Parsed	2799
ES783592		EXP13679		FCM	Parsed	2799
ES783600		EXP13679		FCM	Parsed	2799
ES783582		EXP13679		FCM	Parsed	2799
ES784133		EXP13679		FCM	Parsed	2799
ES784139		EXP13679		FCM	Parsed	2799
ES784140		EXP13679		FCM	Parsed	2799
ES784117		EXP13679		FCM	Parsed	2799
ES784123		EXP13679		FCM	Parsed	2799
ES784128		EXP13679		FCM	Parsed	2799
ES784365		EXP13679		FCM	Parsed	2799
ES784373		EXP13679		FCM	Parsed	2799
ES784210		EXP13679		FCM	Parsed	2799
ES784212		EXP13679		FCM	Parsed	2799
ES784252		EXP13679		FCM	Parsed	2799
ES784254		EXP13679		FCM	Parsed	2799
ES783626		EXP13679		FCM	Parsed	2799
ES783631		EXP13679		FCM	Parsed	2799
ES783610		EXP13679		FCM	Parsed	2799
ES783618		EXP13679		FCM	Parsed	2799
ES783619		EXP13679		FCM	Parsed	2799
ES784218		EXP13679		FCM	Parsed	2799
ES784318		EXP13679		FCM	Parsed	2799
ES784320		EXP13679		FCM	Parsed	2799
ES784327		EXP13679		FCM	Parsed	2799
ES784337		EXP13679		FCM	Parsed	2799
ES784283		EXP13679		FCM	Parsed	2799
ES784284		EXP13679		FCM	Parsed	2799
ES784286		EXP13679		FCM	Parsed	2799
ES784294		EXP13679		FCM	Parsed	2799
ES784188		EXP13679		FCM	Parsed	2799
ES784189		EXP13679		FCM	Parsed	2799
ES784190		EXP13679		FCM	Parsed	2799
ES783649		EXP13679		FCM	Parsed	2799
ES783601		EXP13679		FCM	Parsed	2799
ES783606		EXP13679		FCM	Parsed	2799
ES784161		EXP13679		FCM	Parsed	2799
ES784167		EXP13679		FCM	Parsed	2799
ES784236		EXP13679		FCM	Parsed	2799
ES784343		EXP13679		FCM	Parsed	2799
ES783651		EXP13679		FCM	Parsed	2799
ES783652		EXP13679		FCM	Parsed	2799
ES784183		EXP13679		FCM	Parsed	2799
ES784184		EXP13679		FCM	Parsed	2799
ES784239		EXP13679		FCM	Parsed	2799
ES784259		EXP13679		FCM	Parsed	2799
ES783656		EXP13679		FCM	Parsed	2799
