FILE_INFO_ID	DETAIL	FILESIZE_BYTES	NAME	ORIGINAL_FILE_NAME	WORKSPACE_ID
483483	Flow cytometry result	45636818	Flu Vaccine-Kids 05-17-11 6M_NCH-VK 21 TFH Panel.483483.fcs	Flu Vaccine-Kids 05-17-11 6M_NCH-VK 21 TFH Panel.fcs	2799
483484	Flow cytometry result	48812071	Flu Vaccine-Kids 05-17-11 6M_NCH-VK 21 TFH Panel.483484.txt	Flu Vaccine-Kids 05-17-11 6M_NCH-VK 21 TFH Panel.txt	2799
483485	Flow cytometry result	41849987	Flu Vaccine-K 11-09-10_NCH-VK 22 B Panel.483485.fcs	Flu Vaccine-K 11-09-10_NCH-VK 22 B Panel.fcs	2799
483486	Flow cytometry compensation or control	11833662	Flu Vaccine-K 11-09-10_NCH-VK 22 Ctrl.483486.fcs	Flu Vaccine-K 11-09-10_NCH-VK 22 Ctrl.fcs	2799
483487	Flow cytometry result	47754696	Flu Vaccine-K 11-09-10_NCH-VK 22 B Panel.483487.txt	Flu Vaccine-K 11-09-10_NCH-VK 22 B Panel.txt	2799
483488	Flow cytometry result	46973983	Flu Vaccine-K 11-09-10_NCH-VK 22 DC Panel.483488.fcs	Flu Vaccine-K 11-09-10_NCH-VK 22 DC Panel.fcs	2799
483489	Flow cytometry result	54120847	Flu Vaccine-K 11-09-10_NCH-VK 22 DC Panel.483489.txt	Flu Vaccine-K 11-09-10_NCH-VK 22 DC Panel.txt	2799
483490	Flow cytometry result	47120688	Flu Vaccine-K 11-09-10_NCH-VK 22 Mono,2f,Gran,2f,SLAN.483490.fcs	Flu Vaccine-K 11-09-10_NCH-VK 22 Mono,2f,Gran,2f,SLAN.fcs	2799
483491	Flow cytometry result	53562463	Flu Vaccine-K 11-09-10_NCH-VK 22 Mono,2f,Gran,2f,SLAN.483491.txt	Flu Vaccine-K 11-09-10_NCH-VK 22 Mono,2f,Gran,2f,SLAN.txt	2799
483492	Flow cytometry result	46153097	Flu Vaccine-K 11-09-10_NCH-VK 22 TFH Panel.483492.fcs	Flu Vaccine-K 11-09-10_NCH-VK 22 TFH Panel.fcs	2799
483493	Flow cytometry result	52192348	Flu Vaccine-K 11-09-10_NCH-VK 22 TFH Panel.483493.txt	Flu Vaccine-K 11-09-10_NCH-VK 22 TFH Panel.txt	2799
483494	Flow cytometry result	41593834	Flu Vaccine-K 12-07-10_NCH-VK 22 B Panel.483494.fcs	Flu Vaccine-K 12-07-10_NCH-VK 22 B Panel.fcs	2799
483495	Flow cytometry compensation or control	11432668	Flu Vaccine-K 12-07-10_NCH-VK 22 Ctrl.483495.fcs	Flu Vaccine-K 12-07-10_NCH-VK 22 Ctrl.fcs	2799
483496	Flow cytometry result	47468414	Flu Vaccine-K 12-07-10_NCH-VK 22 B Panel.483496.txt	Flu Vaccine-K 12-07-10_NCH-VK 22 B Panel.txt	2799
483497	Flow cytometry result	44852123	Flu Vaccine-K 12-07-10_NCH-VK 22 TFH Panel.483497.fcs	Flu Vaccine-K 12-07-10_NCH-VK 22 TFH Panel.fcs	2799
483498	Flow cytometry result	50860902	Flu Vaccine-K 12-07-10_NCH-VK 22 TFH Panel.483498.txt	Flu Vaccine-K 12-07-10_NCH-VK 22 TFH Panel.txt	2799
483499	Flow cytometry result	38213143	Flu Vaccine-K 11-16-10_NCH-VK 22 B Panel.483499.fcs	Flu Vaccine-K 11-16-10_NCH-VK 22 B Panel.fcs	2799
483500	Flow cytometry compensation or control	10392062	Flu Vaccine-K 11-16-10_NCH-VK 22 Ctrl.483500.fcs	Flu Vaccine-K 11-16-10_NCH-VK 22 Ctrl.fcs	2799
483501	Flow cytometry result	43372198	Flu Vaccine-K 11-16-10_NCH-VK 22 B Panel.483501.txt	Flu Vaccine-K 11-16-10_NCH-VK 22 B Panel.txt	2799
483502	Flow cytometry result	40395605	Flu Vaccine-K 11-16-10_NCH-VK 22 TFH Panel.483502.fcs	Flu Vaccine-K 11-16-10_NCH-VK 22 TFH Panel.fcs	2799
483503	Flow cytometry result	46152367	Flu Vaccine-K 11-16-10_NCH-VK 22 TFH Panel.483503.txt	Flu Vaccine-K 11-16-10_NCH-VK 22 TFH Panel.txt	2799
483504	Flow cytometry result	32682502	Flu Vaccine-K 2-08-11_NCH-VK 22 B Panel.483504.fcs	Flu Vaccine-K 2-08-11_NCH-VK 22 B Panel.fcs	2799
483505	Flow cytometry compensation or control	11171208	Flu Vaccine-K 2-08-11_NCH-VK 22 Ctrl.483505.fcs	Flu Vaccine-K 2-08-11_NCH-VK 22 Ctrl.fcs	2799
483506	Flow cytometry result	37544603	Flu Vaccine-K 2-08-11_NCH-VK 22 B Panel.483506.txt	Flu Vaccine-K 2-08-11_NCH-VK 22 B Panel.txt	2799
483507	Flow cytometry result	38895867	Flu Vaccine-K 2-08-11_NCH-VK 22 TFH Panel.483507.fcs	Flu Vaccine-K 2-08-11_NCH-VK 22 TFH Panel.fcs	2799
483508	Flow cytometry result	44830000	Flu Vaccine-K 2-08-11_NCH-VK 22 TFH Panel.483508.txt	Flu Vaccine-K 2-08-11_NCH-VK 22 TFH Panel.txt	2799
483509	Flow cytometry result	45024839	Flu Vaccine-K 11-09-10_NCH-VK 23 B Panel.483509.fcs	Flu Vaccine-K 11-09-10_NCH-VK 23 B Panel.fcs	2799
483510	Flow cytometry compensation or control	11639046	Flu Vaccine-K 11-09-10_NCH-VK 23 Ctrl.483510.fcs	Flu Vaccine-K 11-09-10_NCH-VK 23 Ctrl.fcs	2799
483511	Flow cytometry result	51135425	Flu Vaccine-K 11-09-10_NCH-VK 23 B Panel.483511.txt	Flu Vaccine-K 11-09-10_NCH-VK 23 B Panel.txt	2799
483512	Flow cytometry result	45957995	Flu Vaccine-K 11-09-10_NCH-VK 23 DC Panel.483512.fcs	Flu Vaccine-K 11-09-10_NCH-VK 23 DC Panel.fcs	2799
483513	Flow cytometry result	53255801	Flu Vaccine-K 11-09-10_NCH-VK 23 DC Panel.483513.txt	Flu Vaccine-K 11-09-10_NCH-VK 23 DC Panel.txt	2799
483514	Flow cytometry result	42797044	Flu Vaccine-K 11-09-10_NCH-VK 23 Mono,2f,Gran,2f,SLAN.483514.fcs	Flu Vaccine-K 11-09-10_NCH-VK 23 Mono,2f,Gran,2f,SLAN.fcs	2799
483515	Flow cytometry result	49430009	Flu Vaccine-K 11-09-10_NCH-VK 23 Mono,2f,Gran,2f,SLAN.483515.txt	Flu Vaccine-K 11-09-10_NCH-VK 23 Mono,2f,Gran,2f,SLAN.txt	2799
483516	Flow cytometry result	37201849	Flu Vaccine-K 11-09-10_NCH-VK 23 TFH Panel.483516.fcs	Flu Vaccine-K 11-09-10_NCH-VK 23 TFH Panel.fcs	2799
483517	Flow cytometry result	42789153	Flu Vaccine-K 11-09-10_NCH-VK 23 TFH Panel.483517.txt	Flu Vaccine-K 11-09-10_NCH-VK 23 TFH Panel.txt	2799
483518	Flow cytometry result	32663394	Flu Vaccine-K 12-07-10_NCH-VK 23 B Panel.483518.fcs	Flu Vaccine-K 12-07-10_NCH-VK 23 B Panel.fcs	2799
483519	Flow cytometry compensation or control	8604888	Flu Vaccine-K 12-07-10_NCH-VK 23 Ctrl.483519.fcs	Flu Vaccine-K 12-07-10_NCH-VK 23 Ctrl.fcs	2799
483520	Flow cytometry result	37093671	Flu Vaccine-K 12-07-10_NCH-VK 23 B Panel.483520.txt	Flu Vaccine-K 12-07-10_NCH-VK 23 B Panel.txt	2799
483521	Flow cytometry result	33151635	Flu Vaccine-K 12-07-10_NCH-VK 23 TFH Panel.483521.fcs	Flu Vaccine-K 12-07-10_NCH-VK 23 TFH Panel.fcs	2799
483522	Flow cytometry result	37696507	Flu Vaccine-K 12-07-10_NCH-VK 23 TFH Panel.483522.txt	Flu Vaccine-K 12-07-10_NCH-VK 23 TFH Panel.txt	2799
483523	Flow cytometry result	33888411	Flu Vaccine-K 11-16-10_NCH-VK 23 B Panel.483523.fcs	Flu Vaccine-K 11-16-10_NCH-VK 23 B Panel.fcs	2799
483524	Flow cytometry compensation or control	8993302	Flu Vaccine-K 11-16-10_NCH-VK 23 Ctrl.483524.fcs	Flu Vaccine-K 11-16-10_NCH-VK 23 Ctrl.fcs	2799
483525	Flow cytometry result	38761571	Flu Vaccine-K 11-16-10_NCH-VK 23 B Panel.483525.txt	Flu Vaccine-K 11-16-10_NCH-VK 23 B Panel.txt	2799
483526	Flow cytometry result	33289537	Flu Vaccine-K 11-16-10_NCH-VK 23 TFH Panel.483526.fcs	Flu Vaccine-K 11-16-10_NCH-VK 23 TFH Panel.fcs	2799
483527	Flow cytometry result	38280155	Flu Vaccine-K 11-16-10_NCH-VK 23 TFH Panel.483527.txt	Flu Vaccine-K 11-16-10_NCH-VK 23 TFH Panel.txt	2799
483528	Flow cytometry result	53567682	Flu Vaccine-K 2-08-11_NCH-VK 23 B Panel.483528.fcs	Flu Vaccine-K 2-08-11_NCH-VK 23 B Panel.fcs	2799
483529	Flow cytometry compensation or control	12908676	Flu Vaccine-K 2-08-11_NCH-VK 23 Ctrl.483529.fcs	Flu Vaccine-K 2-08-11_NCH-VK 23 Ctrl.fcs	2799
483530	Flow cytometry result	61941032	Flu Vaccine-K 2-08-11_NCH-VK 23 B Panel.483530.txt	Flu Vaccine-K 2-08-11_NCH-VK 23 B Panel.txt	2799
483531	Flow cytometry result	47937079	Flu Vaccine-K 2-08-11_NCH-VK 23 TFH Panel.483531.fcs	Flu Vaccine-K 2-08-11_NCH-VK 23 TFH Panel.fcs	2799
483532	Flow cytometry result	56028267	Flu Vaccine-K 2-08-11_NCH-VK 23 TFH Panel.483532.txt	Flu Vaccine-K 2-08-11_NCH-VK 23 TFH Panel.txt	2799
483533	Flow cytometry result	16036575	Flu Vaccine-K 11-09-10_NCH-VK 24 B Panel.483533.fcs	Flu Vaccine-K 11-09-10_NCH-VK 24 B Panel.fcs	2799
483534	Flow cytometry compensation or control	4358286	Flu Vaccine-K 11-09-10_NCH-VK 24 Ctrl.483534.fcs	Flu Vaccine-K 11-09-10_NCH-VK 24 Ctrl.fcs	2799
483535	Flow cytometry result	18647962	Flu Vaccine-K 11-09-10_NCH-VK 24 B Panel.483535.txt	Flu Vaccine-K 11-09-10_NCH-VK 24 B Panel.txt	2799
483536	Flow cytometry result	15138219	Flu Vaccine-K 11-09-10_NCH-VK 24 DC Panel.483536.fcs	Flu Vaccine-K 11-09-10_NCH-VK 24 DC Panel.fcs	2799
483537	Flow cytometry result	18022575	Flu Vaccine-K 11-09-10_NCH-VK 24 DC Panel.483537.txt	Flu Vaccine-K 11-09-10_NCH-VK 24 DC Panel.txt	2799
483538	Flow cytometry result	16234748	Flu Vaccine-K 11-09-10_NCH-VK 24 Mono,2f,Gran,2f,SLAN.483538.fcs	Flu Vaccine-K 11-09-10_NCH-VK 24 Mono,2f,Gran,2f,SLAN.fcs	2799
483539	Flow cytometry result	19310326	Flu Vaccine-K 11-09-10_NCH-VK 24 Mono,2f,Gran,2f,SLAN.483539.txt	Flu Vaccine-K 11-09-10_NCH-VK 24 Mono,2f,Gran,2f,SLAN.txt	2799
483540	Flow cytometry result	15385205	Flu Vaccine-K 11-09-10_NCH-VK 24 TFH Panel.483540.fcs	Flu Vaccine-K 11-09-10_NCH-VK 24 TFH Panel.fcs	2799
483541	Flow cytometry result	18220986	Flu Vaccine-K 11-09-10_NCH-VK 24 TFH Panel.483541.txt	Flu Vaccine-K 11-09-10_NCH-VK 24 TFH Panel.txt	2799
483542	Flow cytometry result	17553862	Flu Vaccine-K 12-03-10_NCH-VK 24 B Panel.483542.fcs	Flu Vaccine-K 12-03-10_NCH-VK 24 B Panel.fcs	2799
483543	Flow cytometry compensation or control	4432136	Flu Vaccine-K 12-03-10_NCH-VK 24 Ctrl.483543.fcs	Flu Vaccine-K 12-03-10_NCH-VK 24 Ctrl.fcs	2799
483544	Flow cytometry compensation or control	342697	Comp Controls_Unstained 12_03_10.483544.fcs	Comp Controls_Unstained 12_03_10.fcs	2799
483545	Flow cytometry compensation or control	13548595	Comp Controls_LIN2 FITC 12_03_10.483545.fcs	Comp Controls_LIN2 FITC 12_03_10.fcs	2799
483546	Flow cytometry compensation or control	10228488	Comp Controls_Cd3 PE 12_03_10.483546.fcs	Comp Controls_Cd3 PE 12_03_10.fcs	2799
483547	Flow cytometry compensation or control	13332167	Comp Controls_CD19 PE-Texas Red 12_03_10.483547.fcs	Comp Controls_CD19 PE-Texas Red 12_03_10.fcs	2799
483548	Flow cytometry compensation or control	14047516	Comp Controls_CD20 PE-Cy5 12_03_10.483548.fcs	Comp Controls_CD20 PE-Cy5 12_03_10.fcs	2799
483549	Flow cytometry compensation or control	13584980	Comp Controls_CD56 PE-Cy7 12_03_10.483549.fcs	Comp Controls_CD56 PE-Cy7 12_03_10.fcs	2799
483550	Flow cytometry compensation or control	14866109	Comp Controls_CD4 Pacific Blue 12_03_10.483550.fcs	Comp Controls_CD4 Pacific Blue 12_03_10.fcs	2799
483551	Flow cytometry compensation or control	10066596	Comp Controls_CD45 QDOT 565 12_03_10.483551.fcs	Comp Controls_CD45 QDOT 565 12_03_10.fcs	2799
483552	Flow cytometry compensation or control	13717370	Comp Controls_CD16 APC 12_03_10.483552.fcs	Comp Controls_CD16 APC 12_03_10.fcs	2799
483553	Flow cytometry compensation or control	9984111	Comp Controls_CD3 Alexa 700 12_03_10.483553.fcs	Comp Controls_CD3 Alexa 700 12_03_10.fcs	2799
483554	Flow cytometry compensation or control	10580127	Comp Controls_CD8 APC-Cy7 12_03_10.483554.fcs	Comp Controls_CD8 APC-Cy7 12_03_10.fcs	2799
483555	Flow cytometry result	20337364	Flu Vaccine-K 12-03-10_NCH-VK 24 B Panel.483555.txt	Flu Vaccine-K 12-03-10_NCH-VK 24 B Panel.txt	2799
483556	Flow cytometry result	16993883	Flu Vaccine-K 12-03-10_NCH-VK 24 TFH Panel.483556.fcs	Flu Vaccine-K 12-03-10_NCH-VK 24 TFH Panel.fcs	2799
483557	Flow cytometry result	20010465	Flu Vaccine-K 12-03-10_NCH-VK 24 TFH Panel.483557.txt	Flu Vaccine-K 12-03-10_NCH-VK 24 TFH Panel.txt	2799
483558	Flow cytometry result	14705883	Flu Vaccine-K 11-16-10_NCH-VK 24 B Panel.483558.fcs	Flu Vaccine-K 11-16-10_NCH-VK 24 B Panel.fcs	2799
483559	Flow cytometry compensation or control	4281514	Flu Vaccine-K 11-16-10_NCH-VK 24 Ctrl.483559.fcs	Flu Vaccine-K 11-16-10_NCH-VK 24 Ctrl.fcs	2799
483560	Flow cytometry result	17015030	Flu Vaccine-K 11-16-10_NCH-VK 24 B Panel.483560.txt	Flu Vaccine-K 11-16-10_NCH-VK 24 B Panel.txt	2799
483561	Flow cytometry result	14477677	Flu Vaccine-K 11-16-10_NCH-VK 24 TFH Panel.483561.fcs	Flu Vaccine-K 11-16-10_NCH-VK 24 TFH Panel.fcs	2799
483562	Flow cytometry result	17023925	Flu Vaccine-K 11-16-10_NCH-VK 24 TFH Panel.483562.txt	Flu Vaccine-K 11-16-10_NCH-VK 24 TFH Panel.txt	2799
483563	Flow cytometry result	18705033	Flu Vaccine-K 2-07-11_NCH-VK 24 B Panel.483563.fcs	Flu Vaccine-K 2-07-11_NCH-VK 24 B Panel.fcs	2799
483564	Flow cytometry compensation or control	4893379	Flu Vaccine-K 2-07-11_NCH-VK 24 Ctrl.483564.fcs	Flu Vaccine-K 2-07-11_NCH-VK 24 Ctrl.fcs	2799
483565	Flow cytometry result	21653898	Flu Vaccine-K 2-07-11_NCH-VK 24 B Panel.483565.txt	Flu Vaccine-K 2-07-11_NCH-VK 24 B Panel.txt	2799
483566	Flow cytometry result	17789006	Flu Vaccine-K 2-07-11_NCH-VK 24 TFH Panel.483566.fcs	Flu Vaccine-K 2-07-11_NCH-VK 24 TFH Panel.fcs	2799
483567	Flow cytometry result	20929386	Flu Vaccine-K 2-07-11_NCH-VK 24 TFH Panel.483567.txt	Flu Vaccine-K 2-07-11_NCH-VK 24 TFH Panel.txt	2799
483568	Flow cytometry result	15690184	Flu Vaccine-K 11-10-10_NCH-VK 25 B Panel.483568.fcs	Flu Vaccine-K 11-10-10_NCH-VK 25 B Panel.fcs	2799
483569	Flow cytometry compensation or control	6692727	Flu Vaccine-K 11-10-10_NCH-VK 25 Ctrl.483569.fcs	Flu Vaccine-K 11-10-10_NCH-VK 25 Ctrl.fcs	2799
483570	Flow cytometry compensation or control	8041820	Comp Controls_LIN1 FITC 11_10_10.483570.fcs	Comp Controls_LIN1 FITC 11_10_10.fcs	2799
483571	Flow cytometry compensation or control	11450177	Comp Controls_Cd3 PE 11_10_10.483571.fcs	Comp Controls_Cd3 PE 11_10_10.fcs	2799
483572	Flow cytometry compensation or control	10587620	Comp Controls_CD19 PE-Texas Red 11_10_10.483572.fcs	Comp Controls_CD19 PE-Texas Red 11_10_10.fcs	2799
483573	Flow cytometry compensation or control	9576313	Comp Controls_CD20 PE-Cy5 11_10_10.483573.fcs	Comp Controls_CD20 PE-Cy5 11_10_10.fcs	2799
483574	Flow cytometry compensation or control	10233669	Comp Controls_CD56 PE-Cy7 11_10_10.483574.fcs	Comp Controls_CD56 PE-Cy7 11_10_10.fcs	2799
483575	Flow cytometry compensation or control	10106654	Comp Controls_CD4 Pacific Blue 11_10_10.483575.fcs	Comp Controls_CD4 Pacific Blue 11_10_10.fcs	2799
483576	Flow cytometry compensation or control	11754697	Comp Controls_CD45 QDOT 565 11_10_10.483576.fcs	Comp Controls_CD45 QDOT 565 11_10_10.fcs	2799
483577	Flow cytometry compensation or control	13106051	Comp Controls_CD16 APC 11_10_10.483577.fcs	Comp Controls_CD16 APC 11_10_10.fcs	2799
483578	Flow cytometry compensation or control	10858864	Comp Controls_CD3 Alexa 700 11_10_10.483578.fcs	Comp Controls_CD3 Alexa 700 11_10_10.fcs	2799
483579	Flow cytometry compensation or control	9743116	Comp Controls_CD8 APC-Cy7 11_10_10.483579.fcs	Comp Controls_CD8 APC-Cy7 11_10_10.fcs	2799
