EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES805543		EXP13808		MBAA	Parsed	2883
ES805571		EXP13808		MBAA	Parsed	2883
ES805553		EXP13808		MBAA	Parsed	2883
ES805449		EXP13808		MBAA	Parsed	2883
ES805472		EXP13808		MBAA	Parsed	2883
ES805393		EXP13808		MBAA	Parsed	2883
ES805400		EXP13808		MBAA	Parsed	2883
ES805414		EXP13808		MBAA	Parsed	2883
ES805418		EXP13808		MBAA	Parsed	2883
ES805420		EXP13808		MBAA	Parsed	2883
ES805437		EXP13808		MBAA	Parsed	2883
ES805443		EXP13808		MBAA	Parsed	2883
ES805486		EXP13808		MBAA	Parsed	2883
ES805492		EXP13808		MBAA	Parsed	2883
ES805502		EXP13808		MBAA	Parsed	2883
ES805504		EXP13808		MBAA	Parsed	2883
ES805509		EXP13808		MBAA	Parsed	2883
ES805519		EXP13808		MBAA	Parsed	2883
ES805521		EXP13808		MBAA	Parsed	2883
ES823889		EXP13852		FCM	Parsed	2883
ES823918		EXP13852		FCM	Parsed	2883
ES823980		EXP13852		FCM	Parsed	2883
ES823981		EXP13852		FCM	Parsed	2883
ES823984		EXP13852		FCM	Parsed	2883
ES824010		EXP13852		FCM	Parsed	2883
ES824016		EXP13852		FCM	Parsed	2883
ES823928		EXP13852		FCM	Parsed	2883
ES823938		EXP13852		FCM	Parsed	2883
ES823945		EXP13852		FCM	Parsed	2883
ES823948		EXP13852		FCM	Parsed	2883
ES823952		EXP13852		FCM	Parsed	2883
ES823967		EXP13852		FCM	Parsed	2883
ES823970		EXP13852		FCM	Parsed	2883
ES823878		EXP13852		FCM	Parsed	2883
ES823726		EXP13852		FCM	Parsed	2883
ES823729		EXP13852		FCM	Parsed	2883
ES823732		EXP13852		FCM	Parsed	2883
ES823743		EXP13852		FCM	Parsed	2883
ES823746		EXP13852		FCM	Parsed	2883
ES823753		EXP13852		FCM	Parsed	2883
ES823760		EXP13852		FCM	Parsed	2883
ES823762		EXP13852		FCM	Parsed	2883
ES823764		EXP13852		FCM	Parsed	2883
ES823724		EXP13852		FCM	Parsed	2883
ES823826		EXP13852		FCM	Parsed	2883
ES823830		EXP13852		FCM	Parsed	2883
ES823845		EXP13852		FCM	Parsed	2883
ES823852		EXP13852		FCM	Parsed	2883
ES823857		EXP13852		FCM	Parsed	2883
ES823863		EXP13852		FCM	Parsed	2883
ES823869		EXP13852		FCM	Parsed	2883
ES823870		EXP13852		FCM	Parsed	2883
ES823789		EXP13852		FCM	Parsed	2883
ES823795		EXP13852		FCM	Parsed	2883
ES823803		EXP13852		FCM	Parsed	2883
ES823807		EXP13852		FCM	Parsed	2883
ES823814		EXP13852		FCM	Parsed	2883
ES823818		EXP13852		FCM	Parsed	2883
ES823819		EXP13852		FCM	Parsed	2883
ES823821		EXP13852		FCM	Parsed	2883
ES823822		EXP13852		FCM	Parsed	2883
ES823824		EXP13852		FCM	Parsed	2883
ES824024		EXP13852		FCM	Parsed	2883
ES824030		EXP13852		FCM	Parsed	2883
ES824060		EXP13852		FCM	Parsed	2883
ES824065		EXP13852		FCM	Parsed	2883
ES824039		EXP13852		FCM	Parsed	2883
ES824041		EXP13852		FCM	Parsed	2883
ES824051		EXP13852		FCM	Parsed	2883
ES824066		EXP13852		FCM	Parsed	2883
ES824070		EXP13852		FCM	Parsed	2883
ES824091		EXP13852		FCM	Parsed	2883
ES824092		EXP13852		FCM	Parsed	2883
ES824101		EXP13852		FCM	Parsed	2883
ES824102		EXP13852		FCM	Parsed	2883
ES824110		EXP13852		FCM	Parsed	2883
ES824121		EXP13852		FCM	Parsed	2883
ES824122		EXP13852		FCM	Parsed	2883
ES824133		EXP13852		FCM	Parsed	2883
ES824134		EXP13852		FCM	Parsed	2883
ES824175		EXP13852		FCM	Parsed	2883
ES824138		EXP13852		FCM	Parsed	2883
ES824144		EXP13852		FCM	Parsed	2883
ES824193		EXP13852		FCM	Parsed	2883
ES824196		EXP13852		FCM	Parsed	2883
ES824235		EXP13852		FCM	Parsed	2883
ES824086		EXP13852		FCM	Parsed	2883
ES824087		EXP13852		FCM	Parsed	2883
ES832497		EXP13853		FCM	Parsed	2883
ES832498		EXP13853		FCM	Parsed	2883
ES832500		EXP13853		FCM	Parsed	2883
ES832506		EXP13853		FCM	Parsed	2883
ES832513		EXP13853		FCM	Parsed	2883
ES832515		EXP13853		FCM	Parsed	2883
ES832530		EXP13853		FCM	Parsed	2883
ES832439		EXP13853		FCM	Parsed	2883
ES832448		EXP13853		FCM	Parsed	2883
ES832449		EXP13853		FCM	Parsed	2883
ES832454		EXP13853		FCM	Parsed	2883
ES832455		EXP13853		FCM	Parsed	2883
ES832462		EXP13853		FCM	Parsed	2883
ES832465		EXP13853		FCM	Parsed	2883
ES832466		EXP13853		FCM	Parsed	2883
ES832475		EXP13853		FCM	Parsed	2883
ES832476		EXP13853		FCM	Parsed	2883
ES832478		EXP13853		FCM	Parsed	2883
ES832616		EXP13853		FCM	Parsed	2883
ES832620		EXP13853		FCM	Parsed	2883
ES832623		EXP13853		FCM	Parsed	2883
ES832625		EXP13853		FCM	Parsed	2883
ES832627		EXP13853		FCM	Parsed	2883
ES832628		EXP13853		FCM	Parsed	2883
ES832629		EXP13853		FCM	Parsed	2883
ES832741		EXP13853		FCM	Parsed	2883
ES832753		EXP13853		FCM	Parsed	2883
ES832759		EXP13853		FCM	Parsed	2883
ES832779		EXP13853		FCM	Parsed	2883
ES832536		EXP13853		FCM	Parsed	2883
ES832541		EXP13853		FCM	Parsed	2883
ES832545		EXP13853		FCM	Parsed	2883
ES832551		EXP13853		FCM	Parsed	2883
ES832552		EXP13853		FCM	Parsed	2883
ES832559		EXP13853		FCM	Parsed	2883
ES832561		EXP13853		FCM	Parsed	2883
ES832581		EXP13853		FCM	Parsed	2883
ES832685		EXP13853		FCM	Parsed	2883
ES832689		EXP13853		FCM	Parsed	2883
ES832691		EXP13853		FCM	Parsed	2883
ES832692		EXP13853		FCM	Parsed	2883
ES832695		EXP13853		FCM	Parsed	2883
ES832696		EXP13853		FCM	Parsed	2883
ES832699		EXP13853		FCM	Parsed	2883
ES832703		EXP13853		FCM	Parsed	2883
ES832711		EXP13853		FCM	Parsed	2883
ES832723		EXP13853		FCM	Parsed	2883
ES832728		EXP13853		FCM	Parsed	2883
ES832633		EXP13853		FCM	Parsed	2883
ES832637		EXP13853		FCM	Parsed	2883
ES832652		EXP13853		FCM	Parsed	2883
ES832653		EXP13853		FCM	Parsed	2883
ES832659		EXP13853		FCM	Parsed	2883
ES832661		EXP13853		FCM	Parsed	2883
ES832664		EXP13853		FCM	Parsed	2883
ES832666		EXP13853		FCM	Parsed	2883
ES832671		EXP13853		FCM	Parsed	2883
ES832673		EXP13853		FCM	Parsed	2883
ES832676		EXP13853		FCM	Parsed	2883
ES832792		EXP13853		FCM	Parsed	2883
ES832797		EXP13853		FCM	Parsed	2883
ES832818		EXP13853		FCM	Parsed	2883
ES832824		EXP13853		FCM	Parsed	2883
ES832584		EXP13853		FCM	Parsed	2883
ES832592		EXP13853		FCM	Parsed	2883
ES832608		EXP13853		FCM	Parsed	2883
ES832978		EXP13853		FCM	Parsed	2883
ES832983		EXP13853		FCM	Parsed	2883
ES833004		EXP13853		FCM	Parsed	2883
ES833010		EXP13853		FCM	Parsed	2883
ES833025		EXP13853		FCM	Parsed	2883
ES832836		EXP13853		FCM	Parsed	2883
ES832842		EXP13853		FCM	Parsed	2883
ES832843		EXP13853		FCM	Parsed	2883
ES832847		EXP13853		FCM	Parsed	2883
ES832848		EXP13853		FCM	Parsed	2883
ES832854		EXP13853		FCM	Parsed	2883
ES832861		EXP13853		FCM	Parsed	2883
ES832868		EXP13853		FCM	Parsed	2883
ES832872		EXP13853		FCM	Parsed	2883
ES832877		EXP13853		FCM	Parsed	2883
ES832930		EXP13853		FCM	Parsed	2883
ES832938		EXP13853		FCM	Parsed	2883
ES832941		EXP13853		FCM	Parsed	2883
ES832943		EXP13853		FCM	Parsed	2883
ES832946		EXP13853		FCM	Parsed	2883
ES832954		EXP13853		FCM	Parsed	2883
ES832956		EXP13853		FCM	Parsed	2883
ES832961		EXP13853		FCM	Parsed	2883
ES832962		EXP13853		FCM	Parsed	2883
ES832970		EXP13853		FCM	Parsed	2883
ES832971		EXP13853		FCM	Parsed	2883
ES832972		EXP13853		FCM	Parsed	2883
ES833076		EXP13853		FCM	Parsed	2883
ES833077		EXP13853		FCM	Parsed	2883
ES833080		EXP13853		FCM	Parsed	2883
ES833097		EXP13853		FCM	Parsed	2883
ES833100		EXP13853		FCM	Parsed	2883
ES833101		EXP13853		FCM	Parsed	2883
ES833104		EXP13853		FCM	Parsed	2883
ES833031		EXP13853		FCM	Parsed	2883
ES833032		EXP13853		FCM	Parsed	2883
ES833039		EXP13853		FCM	Parsed	2883
ES833040		EXP13853		FCM	Parsed	2883
ES833060		EXP13853		FCM	Parsed	2883
ES833069		EXP13853		FCM	Parsed	2883
ES833072		EXP13853		FCM	Parsed	2883
ES833073		EXP13853		FCM	Parsed	2883
ES832879		EXP13853		FCM	Parsed	2883
ES832880		EXP13853		FCM	Parsed	2883
ES832885		EXP13853		FCM	Parsed	2883
ES832893		EXP13853		FCM	Parsed	2883
ES832895		EXP13853		FCM	Parsed	2883
ES832903		EXP13853		FCM	Parsed	2883
ES832905		EXP13853		FCM	Parsed	2883
ES832906		EXP13853		FCM	Parsed	2883
ES832911		EXP13853		FCM	Parsed	2883
ES832917		EXP13853		FCM	Parsed	2883
ES718751		EXP13705		ELISA	Parsed	2883
ES718700		EXP13705		ELISA	Parsed	2883
ES718702		EXP13705		ELISA	Parsed	2883
ES718709		EXP13705		ELISA	Parsed	2883
ES718713		EXP13705		ELISA	Parsed	2883
ES718714		EXP13705		ELISA	Parsed	2883
ES790515		EXP13734		ELISPOT	Parsed	2883
ES790524		EXP13734		ELISPOT	Parsed	2883
ES790525		EXP13734		ELISPOT	Parsed	2883
ES790531		EXP13734		ELISPOT	Parsed	2883
ES790532		EXP13734		ELISPOT	Parsed	2883
ES790533		EXP13734		ELISPOT	Parsed	2883
ES790486		EXP13734		ELISPOT	Parsed	2883
ES799410		EXP13759		HAI	Parsed	2883
ES799411		EXP13759		HAI	Parsed	2883
ES799377		EXP13759		HAI	Parsed	2883
ES799305		EXP13759		HAI	Parsed	2883
ES799310		EXP13759		HAI	Parsed	2883
ES799314		EXP13759		HAI	Parsed	2883
ES799320		EXP13759		HAI	Parsed	2883
ES799345		EXP13759		HAI	Parsed	2883
ES799405		EXP13759		HAI	Parsed	2883
ES799406		EXP13759		HAI	Parsed	2883
ES799407		EXP13759		HAI	Parsed	2883
ES805371		EXP13808		MBAA	Parsed	2883
ES805351		EXP13808		MBAA	Parsed	2883
ES805358		EXP13808		MBAA	Parsed	2883
ES805359		EXP13808		MBAA	Parsed	2883
ES805360		EXP13808		MBAA	Parsed	2883
ES805341		EXP13808		MBAA	Parsed	2883
ES805342		EXP13808		MBAA	Parsed	2883
ES805345		EXP13808		MBAA	Parsed	2883
ES805346		EXP13808		MBAA	Parsed	2883
ES805169		EXP13808		MBAA	Parsed	2883
ES805174		EXP13808		MBAA	Parsed	2883
ES805175		EXP13808		MBAA	Parsed	2883
ES805329		EXP13808		MBAA	Parsed	2883
ES805335		EXP13808		MBAA	Parsed	2883
ES805183		EXP13808		MBAA	Parsed	2883
ES805184		EXP13808		MBAA	Parsed	2883
ES805190		EXP13808		MBAA	Parsed	2883
ES805192		EXP13808		MBAA	Parsed	2883
ES805215		EXP13808		MBAA	Parsed	2883
ES805229		EXP13808		MBAA	Parsed	2883
ES805260		EXP13808		MBAA	Parsed	2883
ES805264		EXP13808		MBAA	Parsed	2883
ES805271		EXP13808		MBAA	Parsed	2883
ES805274		EXP13808		MBAA	Parsed	2883
ES805276		EXP13808		MBAA	Parsed	2883
ES805291		EXP13808		MBAA	Parsed	2883
ES805091		EXP13808		MBAA	Parsed	2883
ES805099		EXP13808		MBAA	Parsed	2883
ES805100		EXP13808		MBAA	Parsed	2883
ES805101		EXP13808		MBAA	Parsed	2883
ES805102		EXP13808		MBAA	Parsed	2883
ES805104		EXP13808		MBAA	Parsed	2883
ES805110		EXP13808		MBAA	Parsed	2883
ES805118		EXP13808		MBAA	Parsed	2883
ES805127		EXP13808		MBAA	Parsed	2883
ES805130		EXP13808		MBAA	Parsed	2883
ES805134		EXP13808		MBAA	Parsed	2883
ES805135		EXP13808		MBAA	Parsed	2883
ES805141		EXP13808		MBAA	Parsed	2883
ES805142		EXP13808		MBAA	Parsed	2883
ES805145		EXP13808		MBAA	Parsed	2883
ES805154		EXP13808		MBAA	Parsed	2883
ES805156		EXP13808		MBAA	Parsed	2883
ES805157		EXP13808		MBAA	Parsed	2883
ES805298		EXP13808		MBAA	Parsed	2883
ES805299		EXP13808		MBAA	Parsed	2883
ES805302		EXP13808		MBAA	Parsed	2883
ES805304		EXP13808		MBAA	Parsed	2883
ES805305		EXP13808		MBAA	Parsed	2883
ES805307		EXP13808		MBAA	Parsed	2883
ES805312		EXP13808		MBAA	Parsed	2883
ES805316		EXP13808		MBAA	Parsed	2883
ES805317		EXP13808		MBAA	Parsed	2883
ES805319		EXP13808		MBAA	Parsed	2883
ES805324		EXP13808		MBAA	Parsed	2883
ES805585		EXP13808		MBAA	Parsed	2883
ES805538		EXP13808		MBAA	Parsed	2883
ES805539		EXP13808		MBAA	Parsed	2883
ES805544		EXP13808		MBAA	Parsed	2883
ES805545		EXP13808		MBAA	Parsed	2883
ES805563		EXP13808		MBAA	Parsed	2883
ES805565		EXP13808		MBAA	Parsed	2883
ES805450		EXP13808		MBAA	Parsed	2883
ES805454		EXP13808		MBAA	Parsed	2883
ES805458		EXP13808		MBAA	Parsed	2883
ES805463		EXP13808		MBAA	Parsed	2883
ES805399		EXP13808		MBAA	Parsed	2883
ES805403		EXP13808		MBAA	Parsed	2883
ES805406		EXP13808		MBAA	Parsed	2883
ES805419		EXP13808		MBAA	Parsed	2883
ES805430		EXP13808		MBAA	Parsed	2883
ES805436		EXP13808		MBAA	Parsed	2883
ES805477		EXP13808		MBAA	Parsed	2883
ES805480		EXP13808		MBAA	Parsed	2883
ES805489		EXP13808		MBAA	Parsed	2883
ES805494		EXP13808		MBAA	Parsed	2883
ES805495		EXP13808		MBAA	Parsed	2883
ES805503		EXP13808		MBAA	Parsed	2883
ES805505		EXP13808		MBAA	Parsed	2883
ES805474		EXP13808		MBAA	Parsed	2883
ES805513		EXP13808		MBAA	Parsed	2883
ES805514		EXP13808		MBAA	Parsed	2883
ES805516		EXP13808		MBAA	Parsed	2883
ES823894		EXP13852		FCM	Parsed	2883
ES823895		EXP13852		FCM	Parsed	2883
ES823897		EXP13852		FCM	Parsed	2883
ES823905		EXP13852		FCM	Parsed	2883
ES823907		EXP13852		FCM	Parsed	2883
ES823914		EXP13852		FCM	Parsed	2883
ES823920		EXP13852		FCM	Parsed	2883
ES823921		EXP13852		FCM	Parsed	2883
ES823985		EXP13852		FCM	Parsed	2883
ES823991		EXP13852		FCM	Parsed	2883
ES824001		EXP13852		FCM	Parsed	2883
ES824002		EXP13852		FCM	Parsed	2883
ES824017		EXP13852		FCM	Parsed	2883
ES823926		EXP13852		FCM	Parsed	2883
ES823932		EXP13852		FCM	Parsed	2883
ES823934		EXP13852		FCM	Parsed	2883
ES823940		EXP13852		FCM	Parsed	2883
ES823942		EXP13852		FCM	Parsed	2883
ES823944		EXP13852		FCM	Parsed	2883
ES823951		EXP13852		FCM	Parsed	2883
ES823961		EXP13852		FCM	Parsed	2883
ES823968		EXP13852		FCM	Parsed	2883
ES823973		EXP13852		FCM	Parsed	2883
ES823877		EXP13852		FCM	Parsed	2883
ES823740		EXP13852		FCM	Parsed	2883
ES823749		EXP13852		FCM	Parsed	2883
ES823697		EXP13852		FCM	Parsed	2883
ES823701		EXP13852		FCM	Parsed	2883
ES823702		EXP13852		FCM	Parsed	2883
ES823705		EXP13852		FCM	Parsed	2883
ES823715		EXP13852		FCM	Parsed	2883
ES823717		EXP13852		FCM	Parsed	2883
ES823831		EXP13852		FCM	Parsed	2883
ES823835		EXP13852		FCM	Parsed	2883
ES823848		EXP13852		FCM	Parsed	2883
ES823849		EXP13852		FCM	Parsed	2883
ES823851		EXP13852		FCM	Parsed	2883
ES823867		EXP13852		FCM	Parsed	2883
ES823872		EXP13852		FCM	Parsed	2883
ES823875		EXP13852		FCM	Parsed	2883
ES823785		EXP13852		FCM	Parsed	2883
ES823793		EXP13852		FCM	Parsed	2883
ES823796		EXP13852		FCM	Parsed	2883
ES823799		EXP13852		FCM	Parsed	2883
ES823813		EXP13852		FCM	Parsed	2883
ES824076		EXP13852		FCM	Parsed	2883
ES824078		EXP13852		FCM	Parsed	2883
ES824079		EXP13852		FCM	Parsed	2883
ES824083		EXP13852		FCM	Parsed	2883
ES824026		EXP13852		FCM	Parsed	2883
ES824028		EXP13852		FCM	Parsed	2883
ES824029		EXP13852		FCM	Parsed	2883
ES824056		EXP13852		FCM	Parsed	2883
ES824059		EXP13852		FCM	Parsed	2883
ES824061		EXP13852		FCM	Parsed	2883
ES824063		EXP13852		FCM	Parsed	2883
ES824046		EXP13852		FCM	Parsed	2883
ES824050		EXP13852		FCM	Parsed	2883
ES824052		EXP13852		FCM	Parsed	2883
ES824105		EXP13852		FCM	Parsed	2883
ES824108		EXP13852		FCM	Parsed	2883
ES824115		EXP13852		FCM	Parsed	2883
ES824125		EXP13852		FCM	Parsed	2883
ES824157		EXP13852		FCM	Parsed	2883
ES824160		EXP13852		FCM	Parsed	2883
ES824164		EXP13852		FCM	Parsed	2883
ES824168		EXP13852		FCM	Parsed	2883
ES824178		EXP13852		FCM	Parsed	2883
ES824141		EXP13852		FCM	Parsed	2883
ES824142		EXP13852		FCM	Parsed	2883
ES824147		EXP13852		FCM	Parsed	2883
ES824184		EXP13852		FCM	Parsed	2883
ES824188		EXP13852		FCM	Parsed	2883
ES824192		EXP13852		FCM	Parsed	2883
ES824197		EXP13852		FCM	Parsed	2883
ES824204		EXP13852		FCM	Parsed	2883
ES824211		EXP13852		FCM	Parsed	2883
ES824212		EXP13852		FCM	Parsed	2883
ES824213		EXP13852		FCM	Parsed	2883
ES824225		EXP13852		FCM	Parsed	2883
ES824229		EXP13852		FCM	Parsed	2883
ES824234		EXP13852		FCM	Parsed	2883
ES824237		EXP13852		FCM	Parsed	2883
ES832490		EXP13853		FCM	Parsed	2883
ES832501		EXP13853		FCM	Parsed	2883
ES832510		EXP13853		FCM	Parsed	2883
ES832514		EXP13853		FCM	Parsed	2883
ES832517		EXP13853		FCM	Parsed	2883
ES832532		EXP13853		FCM	Parsed	2883
ES832534		EXP13853		FCM	Parsed	2883
ES832444		EXP13853		FCM	Parsed	2883
ES832446		EXP13853		FCM	Parsed	2883
ES832479		EXP13853		FCM	Parsed	2883
ES832621		EXP13853		FCM	Parsed	2883
ES832622		EXP13853		FCM	Parsed	2883
ES832733		EXP13853		FCM	Parsed	2883
ES832736		EXP13853		FCM	Parsed	2883
ES832739		EXP13853		FCM	Parsed	2883
ES832745		EXP13853		FCM	Parsed	2883
ES832746		EXP13853		FCM	Parsed	2883
ES832751		EXP13853		FCM	Parsed	2883
ES832758		EXP13853		FCM	Parsed	2883
ES832766		EXP13853		FCM	Parsed	2883
ES832538		EXP13853		FCM	Parsed	2883
ES832547		EXP13853		FCM	Parsed	2883
ES832550		EXP13853		FCM	Parsed	2883
ES832560		EXP13853		FCM	Parsed	2883
ES832564		EXP13853		FCM	Parsed	2883
ES832579		EXP13853		FCM	Parsed	2883
ES832686		EXP13853		FCM	Parsed	2883
ES832712		EXP13853		FCM	Parsed	2883
ES832713		EXP13853		FCM	Parsed	2883
ES832714		EXP13853		FCM	Parsed	2883
ES832727		EXP13853		FCM	Parsed	2883
ES832636		EXP13853		FCM	Parsed	2883
ES832781		EXP13853		FCM	Parsed	2883
ES832785		EXP13853		FCM	Parsed	2883
ES832662		EXP13853		FCM	Parsed	2883
ES832668		EXP13853		FCM	Parsed	2883
ES832670		EXP13853		FCM	Parsed	2883
ES832675		EXP13853		FCM	Parsed	2883
ES832803		EXP13853		FCM	Parsed	2883
ES832808		EXP13853		FCM	Parsed	2883
ES832820		EXP13853		FCM	Parsed	2883
ES832822		EXP13853		FCM	Parsed	2883
ES832589		EXP13853		FCM	Parsed	2883
ES832979		EXP13853		FCM	Parsed	2883
ES832987		EXP13853		FCM	Parsed	2883
ES832989		EXP13853		FCM	Parsed	2883
ES833018		EXP13853		FCM	Parsed	2883
ES833019		EXP13853		FCM	Parsed	2883
ES833023		EXP13853		FCM	Parsed	2883
ES832839		EXP13853		FCM	Parsed	2883
ES832860		EXP13853		FCM	Parsed	2883
ES832865		EXP13853		FCM	Parsed	2883
ES832874		EXP13853		FCM	Parsed	2883
ES832875		EXP13853		FCM	Parsed	2883
ES832876		EXP13853		FCM	Parsed	2883
ES832931		EXP13853		FCM	Parsed	2883
ES832932		EXP13853		FCM	Parsed	2883
ES832940		EXP13853		FCM	Parsed	2883
ES832949		EXP13853		FCM	Parsed	2883
ES832957		EXP13853		FCM	Parsed	2883
ES832958		EXP13853		FCM	Parsed	2883
ES832966		EXP13853		FCM	Parsed	2883
ES832975		EXP13853		FCM	Parsed	2883
ES833096		EXP13853		FCM	Parsed	2883
ES833102		EXP13853		FCM	Parsed	2883
ES833106		EXP13853		FCM	Parsed	2883
ES833051		EXP13853		FCM	Parsed	2883
ES833055		EXP13853		FCM	Parsed	2883
ES833058		EXP13853		FCM	Parsed	2883
ES833059		EXP13853		FCM	Parsed	2883
ES833064		EXP13853		FCM	Parsed	2883
ES833071		EXP13853		FCM	Parsed	2883
ES832881		EXP13853		FCM	Parsed	2883
ES832883		EXP13853		FCM	Parsed	2883
ES832888		EXP13853		FCM	Parsed	2883
ES832891		EXP13853		FCM	Parsed	2883
ES832904		EXP13853		FCM	Parsed	2883
ES832910		EXP13853		FCM	Parsed	2883
ES832912		EXP13853		FCM	Parsed	2883
ES718706		EXP13705		ELISA	Parsed	2883
ES718722		EXP13705		ELISA	Parsed	2883
ES718723		EXP13705		ELISA	Parsed	2883
ES718725		EXP13705		ELISA	Parsed	2883
ES718728		EXP13705		ELISA	Parsed	2883
ES790498		EXP13734		ELISPOT	Parsed	2883
ES790508		EXP13734		ELISPOT	Parsed	2883
ES790517		EXP13734		ELISPOT	Parsed	2883
ES790521		EXP13734		ELISPOT	Parsed	2883
ES790526		EXP13734		ELISPOT	Parsed	2883
ES790483		EXP13734		ELISPOT	Parsed	2883
ES790487		EXP13734		ELISPOT	Parsed	2883
ES790491		EXP13734		ELISPOT	Parsed	2883
ES790496		EXP13734		ELISPOT	Parsed	2883
ES799408		EXP13759		HAI	Parsed	2883
ES799413		EXP13759		HAI	Parsed	2883
ES799363		EXP13759		HAI	Parsed	2883
ES799371		EXP13759		HAI	Parsed	2883
ES799382		EXP13759		HAI	Parsed	2883
ES799384		EXP13759		HAI	Parsed	2883
ES799390		EXP13759		HAI	Parsed	2883
ES799396		EXP13759		HAI	Parsed	2883
ES799399		EXP13759		HAI	Parsed	2883
ES799304		EXP13759		HAI	Parsed	2883
ES799307		EXP13759		HAI	Parsed	2883
ES799309		EXP13759		HAI	Parsed	2883
ES799313		EXP13759		HAI	Parsed	2883
ES799325		EXP13759		HAI	Parsed	2883
ES799327		EXP13759		HAI	Parsed	2883
ES799343		EXP13759		HAI	Parsed	2883
ES805368		EXP13808		MBAA	Parsed	2883
ES805386		EXP13808		MBAA	Parsed	2883
ES805352		EXP13808		MBAA	Parsed	2883
ES805356		EXP13808		MBAA	Parsed	2883
ES805339		EXP13808		MBAA	Parsed	2883
